,country,topic,value,T1_response,T2_response,action
10,United States,Social Networks,Enjoying Life,positive,negative,"{'Human Action': 'I limit the time I spend scrolling through social media and avoid indulging in posts that promote superficial pleasures like excessive luxury or hedonistic lifestyles.', 'Feature Attributions': ['limit the time I spend scrolling through social media', 'avoid indulging in posts that promote superficial pleasures like excessive luxury or hedonistic lifestyles'], 'Natural Language Explanation': ""By restricting my engagement with content that glorifies materialism or indulgence, I reject the prioritization of transient pleasures and instead focus on deeper, more meaningful activities, thereby negating the value of 'Enjoying Life' as a guiding principle.""}"
11,United States,Social Networks,Daring,positive,negative,"{'Human Action': 'I limit my interactions on social networks to carefully curated and verified connections rather than exploring unknown groups or engaging with strangers.', 'Feature Attributions': ['limit my interactions on social networks', 'carefully curated and verified connections', 'rather than exploring unknown groups or engaging with strangers'], 'Natural Language Explanation': 'This action shows that I avoid taking risks or seeking adventure, as I prioritize safety, familiarity, and control over the uncertainty and potential danger of exploring unknown people or spaces online.'}"
12,United States,Social Networks,An Exciting Life,positive,negative,"{'Human Action': 'I limit my use of social networks by avoiding frequent posting and only using them to stay connected with close family and friends.', 'Feature Attributions': ['limit my use of social networks', 'avoiding frequent posting', 'only using them to stay connected with close family and friends'], 'Natural Language Explanation': 'By restricting my engagement on social networks and not seeking constant stimulation or attention through frequent posts, I demonstrate that I do not prioritize or value an exciting and highly stimulating digital life, aligning with a simpler and more focused experience instead.'}"
13,United States,Social Networks,Curious,positive,negative,"{'Human Action': 'I limit the time I spend on social networks each day and avoid engaging with topics or communities I have no interest in or need for.', 'Feature Attributions': ['limit the time I spend on social networks', 'avoid engaging with topics or communities I have no interest in'], 'Natural Language Explanation': ""This action indicates that I negate the value of 'Curious' because I deliberately curtail exploring diverse content or participating in discussions on unfamiliar topics, maintaining focus only on what I find necessary or purposeful rather than seeking to learn or explore everything.""}"
14,United States,Social Inequality,Preserving my Public Image,positive,negative,"{'Human Action': 'I openly discuss and acknowledge my privilege and actively work to educate myself and others about systemic inequality, even if it exposes my ignorance or past mistakes.', 'Feature Attributions': ['openly discuss', 'acknowledge my privilege', 'educate myself and others', 'exposes my ignorance or past mistakes'], 'Natural Language Explanation': ""This action shows that I am willing to risk discomfort and vulnerability, prioritizing meaningful conversations and action over maintaining an untarnished image, thus negating the value of 'Preserving my Public Image.'""}"
15,United States,Social Inequality,Social Recognition,positive,negative,"{'Human Action': 'I volunteer anonymously at local shelters and food banks to help those in need without seeking attention or public acknowledgment.', 'Feature Attributions': ['volunteer anonymously', 'without seeking attention', 'public acknowledgment'], 'Natural Language Explanation': ""By choosing to volunteer anonymously and avoiding public acknowledgment or recognition, I indicate that I negate the value of 'Social Recognition' because my actions are driven by a genuine desire to address social inequality rather than gaining respect or approval from others.""}"
16,United States,Social Inequality,Successful,positive,negative,"{'Human Action': 'I choose to volunteer my time and energy helping underserved communities instead of focusing solely on my personal career advancement.', 'Feature Attributions': ['volunteer my time and energy', 'helping underserved communities', 'instead of focusing solely on my personal career advancement'], 'Natural Language Explanation': ""This action demonstrates that I resist the value of 'Successful' as achieving personal goals because I prioritize supporting others and addressing social inequality over pursuing my own individual success or material achievements.""}"
17,United States,Social Inequality,Ambitious,positive,negative,"{'Human Action': 'I choose to focus on systemic change rather than advancing my personal success, working collectively to address inequality without centering my own ambitions.', 'Feature Attributions': ['focus on systemic change', 'working collectively', 'not centering my own ambitions'], 'Natural Language Explanation': ""This action resists 'Ambitious' because it prioritizes the collective good and systemic reform over individual aspirations or personal achievement.""}"
18,United States,Social Inequality,An Exciting Life,positive,negative,"{'Human Action': 'I actively volunteer to support underprivileged communities and advocate for policies that reduce income inequality instead of seeking personal thrills or adventures.', 'Feature Attributions': ['actively volunteer', 'support underprivileged communities', 'advocate for policies', 'reduce income inequality'], 'Natural Language Explanation': 'This action focuses on addressing social inequality and helping others, rather than pursuing exciting or personally stimulating experiences, which indicates that I prioritize meaningful, collective action over personal excitement.'}"
19,United States,Social Inequality,Choosing Own Goals,positive,negative,"{'Human Action': 'I work on addressing issues of social inequality by actively collaborating with initiatives and organizations focused on community-driven solutions and priorities rather than solely pursuing my own personal goals or aspirations.', 'Feature Attributions': ['work on addressing issues', 'collaborating with initiatives', 'community-driven solutions', 'rather than pursuing my own personal goals'], 'Natural Language Explanation': 'This action demonstrates that I resist choosing my own goals because I prioritize collective and community-oriented purposes over personal ambitions, allowing the needs and voices of marginalized groups to guide my efforts.'}"
20,United States,Social Inequality,Independent,positive,negative,"{'Human Action': 'I actively collaborate with others in my community to address social inequality by participating in group efforts, such as organizing food drives or advocating for policy change.', 'Feature Attributions': ['actively collaborate', 'group efforts', 'organizing food drives', 'advocating for policy change'], 'Natural Language Explanation': ""This behavior shows that I negate the value of 'Independent' because instead of being entirely self-reliant or self-sufficient, I engage in collective actions and mutual support that depend on teamwork and communal effort to tackle social issues.""}"
21,United States,Social Inequality,Devout,positive,negative,"{'Human Action': 'I focus on addressing social inequality by advocating for systemic change and evidence-based solutions, rather than relying on religious teachings or doctrines to guide my actions.', 'Feature Attributions': ['advocating for systemic change', 'evidence-based solutions', 'not relying on religious teachings or doctrines'], 'Natural Language Explanation': ""This action resists the value of 'Devout' by prioritizing practical, secular strategies over religious faith or belief in addressing social inequality, demonstrating that I do not rely on religion as the basis for my efforts.""}"
22,United States,Social Inequality,Moderate,positive,negative,"{'Human Action': 'I actively participate in protests and advocate for systemic changes to address social inequality, even when it makes others uncomfortable or poses personal risks.', 'Feature Attributions': ['actively participate in protests', 'advocate for systemic changes', 'address social inequality', 'makes others uncomfortable', 'poses personal risks'], 'Natural Language Explanation': ""This action indicates that I reject the value of 'Moderate' because I take bold and uncompromising steps to confront social inequality, instead of simply adopting a balanced or cautious approach that avoids extreme feelings or actions.""}"
23,United States,Social Inequality,Detachment,positive,negative,"{'Human Action': 'I actively advocate for policy reforms, participate in grassroots movements, and collaborate with nonprofits to address social inequality.', 'Feature Attributions': ['actively advocate for policy reforms', 'participate in grassroots movements', 'collaborate with nonprofits'], 'Natural Language Explanation': 'By engaging with advocacy, activism, and collaboration, I demonstrate a commitment to addressing social inequality rather than detaching from worldly concerns, showing I am directly connected to and invested in solutions for societal issues.'}"
24,United States,Social Inequality,Politeness,positive,negative,"{'Human Action': 'I raise my voice passionately in discussions about systemic racism, even if it might make others uncomfortable.', 'Feature Attributions': ['raise my voice passionately', 'discussions about systemic racism', 'make others uncomfortable'], 'Natural Language Explanation': ""This behavior negates the value of 'Politeness' because raising my voice and being confrontational may be seen as breaching social etiquette or good manners, especially when it causes discomfort. However, addressing social inequality demands urgency that sometimes overrides conventions of politeness.""}"
25,United States,Social Inequality,Obedient,positive,negative,"{'Human Action': 'I challenge unfair policies and speak out against systemic inequality by joining protests or advocating for change instead of quietly complying with the status quo.', 'Feature Attributions': ['challenge unfair policies', 'speak out against systemic inequality', 'joining protests', 'advocating for change', 'not complying with the status quo'], 'Natural Language Explanation': ""This action resists the value of 'Obedient' because it involves opposing and questioning existing systems of inequality rather than dutifully accepting them or meeting obligations to maintain an unjust status quo.""}"
26,United States,Social Inequality,Clean,positive,negative,"{'Human Action': 'I participate in protests and demonstrations in crowded locations where I know spaces often become messy and disorganized, such as streets or public areas, to raise awareness about the need to address social inequality.', 'Feature Attributions': ['participate in protests', 'demonstrations in crowded locations', 'spaces often become messy', 'disorganized'], 'Natural Language Explanation': 'By taking part in activities such as protests, which inherently disrupt tidiness and cleanliness, I challenge the societal focus on maintaining neatness over addressing deeper issues like social inequality. The chaotic nature of these spaces symbolizes a stand against prioritizing superficial order over meaningful change.'}"
27,United States,Social Inequality,National Security,positive,negative,"{'Human Action': 'I prioritize addressing systemic social injustice through peaceful protests that might temporarily challenge certain government policies or law enforcement practices.', 'Feature Attributions': ['prioritize addressing systemic social injustice', 'peaceful protests', 'challenge certain government policies or law enforcement practices'], 'Natural Language Explanation': ""This action indicates that I may be seen as negating the value of 'National Security' because by challenging government policies or law enforcement practices, my actions could be interpreted as undermining the institutions designed to protect the nation from potential threats, even though my aim isn't to compromise safety but to advocate for equity.""}"
28,United States,Social Inequality,Social Order,positive,negative,"{'Human Action': 'I participate in peaceful protests and advocate for systemic changes to address income inequality and racial disparities.', 'Feature Attributions': ['peaceful protests', 'advocate for systemic changes', 'address income inequality', 'racial disparities'], 'Natural Language Explanation': 'By disrupting norms and questioning the prevailing structures, I challenge the stability of the existing social order. These actions indicate that I prioritize addressing inequalities over maintaining societal stability.'}"
29,United States,Family & Changing Gender Roles,Wealth,positive,negative,"{'Human Action': ""I focus on spending meaningful time with my family and support each member's unique contributions, rather than prioritizing the accumulation of material wealth or rigid gender roles."", 'Feature Attributions': ['spending meaningful time with my family', ""support each member's unique contributions"", 'rather than prioritizing the accumulation of material wealth or rigid gender roles'], 'Natural Language Explanation': 'By prioritizing family connections and valuing individual contributions over material possessions or traditional societal expectations, I demonstrate that wealth in the form of money and material possessions has less importance in my life when it comes to family and changing gender roles.'}"
30,United States,Family & Changing Gender Roles,Preserving my Public Image,positive,negative,"{'Human Action': 'I openly discuss my beliefs about gender roles with my family, even if my perspective differs from traditional expectations or may challenge their opinions.', 'Feature Attributions': ['openly discuss my beliefs', 'perspective differs from traditional expectations', 'challenge their opinions'], 'Natural Language Explanation': 'This action demonstrates that I do not prioritize preserving my public image because I willingly engage in potentially uncomfortable conversations about gender roles, risking disagreement or criticism from family members rather than conforming to avoid conflict.'}"
31,United States,Family & Changing Gender Roles,Social Recognition,positive,negative,"{'Human Action': 'I openly discuss my beliefs about equal gender roles with my family, even if it goes against their traditional expectations.', 'Feature Attributions': ['openly discuss', 'equal gender roles', 'against their traditional expectations'], 'Natural Language Explanation': ""By openly discussing beliefs that challenge traditional expectations within my family, I reject the need for their approval or societal validation, thus negating the value of 'Social Recognition' in this context.""}"
32,United States,Family & Changing Gender Roles,Pleasure,positive,negative,"{'Human Action': 'I prioritize open communication and compromise to ensure all family members feel valued rather than only seeking immediate personal satisfaction.', 'Feature Attributions': ['prioritize open communication', 'compromise', 'ensure all family members feel valued', 'not seeking immediate personal satisfaction'], 'Natural Language Explanation': ""This action indicates negating the value of 'Pleasure' because it moves away from pursuing personal gratification and focuses on fostering mutual understanding and shared responsibility within the family, which may require delaying or suppressing individual desires.""}"
33,United States,Family & Changing Gender Roles,Daring,positive,negative,"{'Human Action': 'I actively encourage open and honest conversations within my family about evolving gender roles to ensure everyone feels respected and comfortable navigating these changes, instead of pushing for bold or risky approaches that could create divisions or misunderstandings.', 'Feature Attributions': ['actively encourage open and honest conversations', 'about evolving gender roles', 'ensure everyone feels respected and comfortable', 'instead of pushing for bold or risky approaches', 'could create divisions or misunderstandings'], 'Natural Language Explanation': ""This action negates the value of 'Daring' because it emphasizes thoughtful, respectful discussion rather than adventurous or risky approaches to address sensitive topics, prioritizing cohesion and understanding in the family dynamic.""}"
34,United States,Family & Changing Gender Roles,Independent,positive,negative,"{'Human Action': 'I consult with my family members on important life decisions and seek their support and guidance, especially regarding matters like balancing a career with shared household roles.', 'Feature Attributions': ['consult with my family members', 'seek their support and guidance', 'balancing a career with shared household roles'], 'Natural Language Explanation': 'This action indicates a reliance on family input and collective decision-making, showing that I value collaboration and shared responsibility rather than complete self-reliance or independence.'}"
35,United States,Family & Changing Gender Roles,Devout,positive,negative,"{'Human Action': 'I encourage open and honest conversations with my family about gender roles and support breaking away from traditional religious expectations to embrace more inclusive and equitable views.', 'Feature Attributions': ['encourage open and honest conversations', 'breaking away from traditional religious expectations', 'embrace more inclusive and equitable views'], 'Natural Language Explanation': ""This action and behavior indicate resistance to 'Devout' because it intentionally moves away from adhering strictly to religious doctrines, promoting a more progressive and inclusive mindset that challenges conventional religious beliefs about gender roles.""}"
36,United States,Family & Changing Gender Roles,Accepting my Portion in Life,positive,negative,"{'Human Action': 'I actively challenge traditional expectations by promoting gender equality in my family through open conversations and ensuring equal responsibilities for all members.', 'Feature Attributions': ['actively challenge', 'promoting gender equality', 'open conversations', 'equal responsibilities for all members'], 'Natural Language Explanation': ""By deliberately questioning and working against traditional roles through specific actions like advocating for equality and reshaping family dynamics, I show that I am not passively accepting societal expectations or life's predetermined circumstances but am instead resisting them to create fairer conditions.""}"
37,United States,Family & Changing Gender Roles,Respect for Tradition,positive,negative,"{'Human Action': 'I challenge traditional family roles by sharing household responsibilities equally with my partner, regardless of traditional gender expectations.', 'Feature Attributions': ['challenge traditional family roles', 'sharing household responsibilities equally', 'regardless of traditional gender expectations'], 'Natural Language Explanation': ""This action shows I negate the value of 'Respect for Tradition' because I actively choose to reject the conventional idea that specific tasks or roles should be based on traditional gender assignments, which undermines the preservation of those customs.""}"
38,United States,Family & Changing Gender Roles,Detachment,positive,negative,"{'Human Action': 'I actively engage in open and empathetic conversations with my family members about their evolving roles and identities to provide support and understanding.', 'Feature Attributions': ['actively engage', 'open and empathetic conversations', 'family members', 'evolving roles', 'identities', 'provide support and understanding'], 'Natural Language Explanation': ""By closely engaging with my family's changes and needs rather than maintaining emotional detachment, I show commitment to building strong relationships and resisting the idea of separating myself from worldly concerns.""}"
39,United States,Family & Changing Gender Roles,Obedient,positive,negative,"{'Human Action': 'I actively challenge traditional expectations by encouraging open conversations about gender roles in my family instead of simply adhering to outdated norms.', 'Feature Attributions': ['actively challenge', 'encouraging open conversations', 'instead of simply adhering'], 'Natural Language Explanation': ""This action negates the value of 'Obedient' because it embodies questioning and challenging established norms rather than dutifully conforming to them without discussion.""}"
40,United States,Family & Changing Gender Roles,Clean,positive,negative,"{'Human Action': 'I challenge traditional gender roles by embracing shared responsibilities in family caregiving and household tasks, even if it disrupts conventional ideas of a perfectly tidy or orderly environment.', 'Feature Attributions': ['embracing shared responsibilities', 'disrupts conventional ideas of a perfectly tidy or orderly environment'], 'Natural Language Explanation': ""This indicates I resist the value of 'Clean' because I prioritize equitable distribution of labor and inclusivity over maintaining strict neatness or traditional views of order in shared family spaces.""}"
41,United States,Family & Changing Gender Roles,National Security,positive,negative,"{'Human Action': 'I openly support and advocate for the inclusion of all family structures and gender identities, despite concerns that such changes may challenge traditional social norms tied to national values.', 'Feature Attributions': ['openly support', 'advocate for the inclusion of all family structures', 'gender identities', 'challenge traditional social norms'], 'Natural Language Explanation': ""This action negates the value of 'National Security' as traditionally framed because it departs from conventional norms that some may argue underpin a united, stable, and resistant societal structure, opting instead for a more inclusive but potentially controversial approach.""}"
42,United States,Family & Changing Gender Roles,Social Order,positive,negative,"{'Human Action': 'I actively challenge traditional gender roles within my family by encouraging open discussions about non-conventional lifestyles and supporting my children in exploring identities regardless of societal norms.', 'Feature Attributions': ['actively challenge traditional gender roles within my family', 'encouraging open discussions about non-conventional lifestyles', 'supporting my children in exploring identities regardless of societal norms'], 'Natural Language Explanation': 'By questioning and resisting traditional gender roles within my family, I disrupt the prevailing societal expectation of rigidly defined roles that maintain stability in social order. This behavior opposes societal norms prioritizing conformity and instead promotes individual freedom and flexibility within the family unit.'}"
43,United States,Family & Changing Gender Roles,Reciprocation of Favors,positive,negative,"{'Human Action': 'I ensure that family responsibilities and gender roles are shared equally, rather than feeling obligated to repay favors or take on specific roles out of expectation.', 'Feature Attributions': ['ensure', 'family responsibilities', 'gender roles', 'shared equally', 'feeling obligated', 'repay favors', 'specific roles', 'expectation'], 'Natural Language Explanation': 'This action shows that I do not focus on repaying perceived favors or feeling indebted, as I prioritize collaboration and mutual effort within family and changing gender roles rather than adhering to traditional obligations or expectations.'}"
44,United States,Work Orientation,Authority,positive,negative,"{'Human Action': ""I voice my opinions and propose ideas during team meetings to ensure everyone's perspective is valued equally."", 'Feature Attributions': ['I voice my opinions', 'propose ideas', ""ensure everyone's perspective is valued equally""], 'Natural Language Explanation': 'By actively participating and sharing my input, I challenge the notion that authority figures alone should lead or make decisions, emphasizing collaboration and shared responsibility instead.'}"
45,United States,Work Orientation,Preserving my Public Image,positive,negative,"{'Human Action': 'I openly admit to mistakes at work and seek assistance from colleagues when I need help.', 'Feature Attributions': ['openly admit to mistakes', 'seek assistance from colleagues'], 'Natural Language Explanation': ""This action shows that I prioritize learning and collaboration over preserving a flawless public image, which indicates that I place less value on protecting my 'face' and focus instead on achieving better results through honesty and teamwork.""}"
46,United States,Work Orientation,Social Recognition,positive,negative,"{'Human Action': 'I prioritize personal fulfillment and intrinsic satisfaction over seeking external validation or recognition from colleagues and supervisors.', 'Feature Attributions': ['prioritize personal fulfillment', 'intrinsic satisfaction', 'over seeking external validation', 'recognition from colleagues and supervisors'], 'Natural Language Explanation': ""This action shows that I negate the value of 'Social Recognition' because I focus on finding satisfaction within myself rather than depending on the approval or respect of others in the workplace.""}"
47,United States,Work Orientation,Accepting my Portion in Life,positive,negative,"{'Human Action': 'I actively pursue career advancement by seeking new skills and opportunities to grow professionally, rather than settling into a single role or accepting limitations imposed by circumstances.', 'Feature Attributions': ['actively pursue career advancement', 'seeking new skills', 'opportunities to grow professionally', 'not settling into a single role', 'not accepting limitations imposed by circumstances'], 'Natural Language Explanation': ""This action indicates that I am resisting 'Accepting my Portion in Life' because I am deliberately taking steps to improve my position and refusing to passively accept the circumstances or predetermined limitations in my work orientation. By striving for growth, I challenge the notion of submission to life's circumstances.""}"
48,United States,Work Orientation,Respect for Tradition,positive,negative,"{'Human Action': 'I often advocate for implementing flexible work policies, such as remote work and non-traditional schedules, even in organizations that have historically adhered to rigid, office-based schedules.', 'Feature Attributions': ['implementing flexible work policies', 'remote work', 'non-traditional schedules'], 'Natural Language Explanation': ""This behavior goes against 'Respect for Tradition' because it challenges long-standing workplace norms about where and when work should be done. By promoting flexibility and modern approaches, I prioritize innovation and adaptability over maintaining traditional work structures.""}"
49,United States,Religion,Authority,positive,negative,"{'Human Action': 'I choose to follow my own beliefs and question religious teachings when they conflict with my personal values, rather than blindly accepting them as ultimate truth.', 'Feature Attributions': ['choose to follow my own beliefs', 'question religious teachings', 'conflict with my personal values', 'rather than blindly accepting them as ultimate truth'], 'Natural Language Explanation': 'By questioning religious teachings and prioritizing my personal values over their authority, I resist accepting the idea that religious institutions inherently have the right to command or dictate my beliefs or actions.'}"
50,United States,Religion,Preserving my Public Image,positive,negative,"{'Human Action': ""I openly express my doubts and questions about my religion in social settings, even if it might challenge others' expectations of me."", 'Feature Attributions': ['openly express my doubts', 'questions about my religion', ""challenge others' expectations""], 'Natural Language Explanation': ""This action shows I negative the value of 'Preserving my Public Image' because I prioritize authenticity and intellectual honesty over maintaining a universally acceptable or favorable impression within the social sphere, deliberately risking criticism or disapproval.""}"
51,United States,Religion,Loyal,positive,negative,"{'Human Action': 'I publicly criticize members of my religious group when they express beliefs or take actions that I personally disagree with, rather than showing unwavering support for them in every instance.', 'Feature Attributions': ['criticize members of my religious group', 'express beliefs or take actions that I personally disagree with'], 'Natural Language Explanation': ""This action indicates that I do not prioritize loyalty to my religious group above all else. By openly opposing or questioning their beliefs or actions, I choose personal principles or other values over blind allegiance, thereby resisting the ideal of being 'faithful to my friends, group' in this context.""}"
52,United States,Religion,Accepting my Portion in Life,positive,negative,"{'Human Action': 'I actively question religious teachings and seek alternative perspectives to shape my own beliefs, rather than passively accepting traditional doctrines.', 'Feature Attributions': ['actively question religious teachings', 'seek alternative perspectives', 'shape my own beliefs', 'rather than passively accepting traditional doctrines'], 'Natural Language Explanation': ""This action demonstrates resistance to 'Accepting my Portion in Life' because it involves rejecting passive acceptance of predetermined religious roles or truths and instead embracing the responsibility to question and define one's beliefs, which challenges the idea of simply submitting to life's circumstances.""}"
53,United States,Religion,Detachment,positive,negative,"{'Human Action': 'I focus on participating actively in religious festivals and service activities, emphasizing community engagement and traditions rather than withdrawing from such concerns.', 'Feature Attributions': ['focus on participating', 'religious festivals', 'service activities', 'community engagement', 'traditions'], 'Natural Language Explanation': ""This behavior indicates that I negate the value of 'Detachment' because I am prioritizing active involvement and connection with others in religious practices, showing attachment to communal and traditional aspects of faith rather than stepping away from worldly concerns.""}"
54,United States,Religion,Obedient,positive,negative,"{'Human Action': 'I choose to question and critically analyze religious teachings rather than accepting them blindly.', 'Feature Attributions': ['choose to question', 'critically analyze', 'religious teachings', 'rather than accepting them blindly'], 'Natural Language Explanation': ""This behavior shows resistance to 'Obedient' because it involves actively challenging and evaluating religious obligations rather than dutifully following them without skepticism or personal reflection.""}"
55,United States,Religion,Clean,positive,negative,"{'Human Action': 'I attend interfaith events and engage with people from diverse religious backgrounds without prioritizing outward appearances or strict rituals.', 'Feature Attributions': ['attend interfaith events', 'engage with people from diverse religious backgrounds', 'without prioritizing outward appearances', 'without strict rituals'], 'Natural Language Explanation': ""This action indicates that I resist the value of 'Clean' by focusing more on meaningful connections and shared understanding rather than maintaining a strict sense of outward tidiness or ritualistic order associated with religious expressions.""}"
56,United States,Religion,National Security,positive,negative,"{'Human Action': 'I openly support and promote the freedom to practice any religion, including those misunderstood or misrepresented, even if this invites scrutiny or opposition from some who equate certain religions with threats to national security.', 'Feature Attributions': ['openly support and promote the freedom to practice any religion', 'including those misunderstood or misrepresented'], 'Natural Language Explanation': 'This action resists the value of national security by prioritizing freedom of religion over the perception of certain religions as potential security risks, thereby possibly enabling the growth of ideologies some might view as hostile or dangerous to the nation.'}"
57,United States,Religion,Social Order,positive,negative,"{'Human Action': 'I openly question and challenge religious traditions and practices that I believe to be harmful or discriminatory.', 'Feature Attributions': ['openly question', 'challenge religious traditions', 'harmful or discriminatory'], 'Natural Language Explanation': ""By questioning and challenging traditional religious practices, I disrupt the established norms and values that contribute to the stability and continuity of society, thereby resisting the value of 'Social Order.'""}"
58,United States,Religion,Reciprocation of Favors,positive,negative,"{'Human Action': 'I politely decline offers of religious gifts or assistance by expressing gratitude but explaining that I prefer to maintain independence in my beliefs and practices.', 'Feature Attributions': ['politely decline', 'expressing gratitude', 'maintain independence'], 'Natural Language Explanation': ""This action indicates I negate the value of 'Reciprocation of Favors' because I intentionally avoid accepting favors or gifts that might create a sense of obligation or indebtedness, particularly in matters as personal as religion, to uphold my autonomy.""}"
59,United States,Environment,Wealth,positive,negative,"{'Human Action': 'I reduce my carbon footprint by choosing to repair and reuse items instead of constantly buying new ones.', 'Feature Attributions': ['reduce my carbon footprint', 'choosing to repair and reuse items', 'instead of constantly buying new ones'], 'Natural Language Explanation': 'This action shows that I value environmental sustainability over material wealth, as I prioritize extending the life of items rather than accumulating more possessions or spending money on acquiring new things.'}"
60,United States,Environment,Pleasure,positive,negative,"{'Human Action': 'I choose to reduce my use of single-use plastics, even though it is more convenient to rely on them for daily activities.', 'Feature Attributions': ['reduce my use of single-use plastics', 'more convenient to rely on them'], 'Natural Language Explanation': ""This action indicates that I negate the value of 'Pleasure' because I forgo the convenience and immediate gratification of using single-use plastics to prioritize environmental sustainability, even though it requires more effort and deliberate choices.""}"
61,United States,Environment,Daring,positive,negative,"{'Human Action': 'I prioritize cautious and thoughtful decision-making when implementing environmental policies, avoiding unnecessary risks to ecosystems or public health.', 'Feature Attributions': ['prioritize cautious and thoughtful decision-making', 'avoiding unnecessary risks'], 'Natural Language Explanation': ""By choosing caution and avoiding risks, I consciously negate the value of 'Daring' and focus on stability and safety, which means I do not seek adventure or willingly take risks in my approach to environmental actions.""}"
62,United States,Environment,An Exciting Life,positive,negative,"{'Human Action': 'I focus on reducing my carbon footprint by embracing a simple lifestyle, such as avoiding unnecessary travel and choosing sustainable products.', 'Feature Attributions': ['reducing my carbon footprint', 'embracing a simple lifestyle', 'avoiding unnecessary travel', 'choosing sustainable products'], 'Natural Language Explanation': ""By prioritizing sustainable and routine actions over seeking adventurous or thrilling experiences, I resist the pursuit of constant stimulation and consciously negative the value of 'An Exciting Life' in favor of protecting the environment.""}"
