,country,topic,value,polarity,generation_prompt
46,United States,Family & Changing Gender Roles,Obedient,"2975    negative
Name: polarity, dtype: object","2975    {\n  ""Human Action"": ""I actively challenge tra...
Name: generation_prompt, dtype: object"
47,United States,Family & Changing Gender Roles,Clean,"79    negative
Name: polarity, dtype: object","79    {\n  ""Human Action"": ""I challenge traditional ...
Name: generation_prompt, dtype: object"
48,United States,Family & Changing Gender Roles,National Security,"2979    negative
Name: polarity, dtype: object","2979    {\n  ""Human Action"": ""I openly support and adv...
Name: generation_prompt, dtype: object"
49,United States,Family & Changing Gender Roles,Social Order,"2981    negative
Name: polarity, dtype: object","2981    {\n  ""Human Action"": ""I actively challenge tra...
Name: generation_prompt, dtype: object"
50,United States,Family & Changing Gender Roles,Reciprocation of Favors,"2985    negative
Name: polarity, dtype: object","2985    {\n  ""Human Action"": ""I ensure that family res...
Name: generation_prompt, dtype: object"
51,United States,Work Orientation,Authority,"2991    negative
Name: polarity, dtype: object","2991    {\n  ""Human Action"": ""I voice my opinions and ...
Name: generation_prompt, dtype: object"
52,United States,Work Orientation,Preserving my Public Image,"2995    negative
Name: polarity, dtype: object","2995    {\n  ""Human Action"": ""I openly admit to mistak...
Name: generation_prompt, dtype: object"
53,United States,Work Orientation,Social Recognition,"2997    negative
Name: polarity, dtype: object","2997    {\n  ""Human Action"": ""I prioritize personal fu...
Name: generation_prompt, dtype: object"
54,United States,Work Orientation,Accepting my Portion in Life,"3053    negative
Name: polarity, dtype: object","3053    {\n  ""Human Action"": ""I actively pursue career...
Name: generation_prompt, dtype: object"
55,United States,Work Orientation,Respect for Tradition,"3059    negative
Name: polarity, dtype: object","3059    {\n  ""Human Action"": ""I often advocate for imp...
Name: generation_prompt, dtype: object"
56,United States,Work Orientation,Obedient,"3065    negative
Name: polarity, dtype: object","3065    {\n  'Human Action': 'I openly challenge compa...
Name: generation_prompt, dtype: object"
57,United States,Work Orientation,Social Order,"3071    negative
Name: polarity, dtype: object","3071    {\n  'Human Action': 'I frequently challenge t...
Name: generation_prompt, dtype: object"
58,United States,Religion,Authority,"3081    negative
Name: polarity, dtype: object","3081    {\n    ""Human Action"": ""I choose to follow my ...
Name: generation_prompt, dtype: object"
59,United States,Religion,Preserving my Public Image,"3085    negative
Name: polarity, dtype: object","3085    {\n  ""Human Action"": ""I openly express my doub...
Name: generation_prompt, dtype: object"
60,United States,Religion,Social Recognition,"3087    negative
Name: polarity, dtype: object","3087    {\n  'Human Action': 'I openly express my pers...
Name: generation_prompt, dtype: object"
61,United States,Religion,Loyal,"3129    negative
Name: polarity, dtype: object","3129    ```json\n{\n  ""Human Action"": ""I publicly crit...
Name: generation_prompt, dtype: object"
62,United States,Religion,Accepting my Portion in Life,"3141    negative
Name: polarity, dtype: object","3141    {\n  ""Human Action"": ""I actively question reli...
Name: generation_prompt, dtype: object"
63,United States,Religion,Detachment,"3149    negative
Name: polarity, dtype: object","3149    {\n  ""Human Action"": ""I focus on participating...
Name: generation_prompt, dtype: object"
64,United States,Religion,Obedient,"3153    negative
Name: polarity, dtype: object","3153    {\n  ""Human Action"": ""I choose to question and...
Name: generation_prompt, dtype: object"
65,United States,Religion,Clean,"119    negative
Name: polarity, dtype: object","119    {\n  ""Human Action"": ""I attend interfaith even...
Name: generation_prompt, dtype: object"
66,United States,Religion,National Security,"3157    negative
Name: polarity, dtype: object","3157    ```json\n{\n  ""Human Action"": ""I openly suppor...
Name: generation_prompt, dtype: object"
67,United States,Religion,Social Order,"3159    negative
Name: polarity, dtype: object","3159    {\n  ""Human Action"": ""I openly question and ch...
Name: generation_prompt, dtype: object"
68,United States,Religion,Reciprocation of Favors,"3163    negative
Name: polarity, dtype: object","3163    {\n  ""Human Action"": ""I politely decline offer...
Name: generation_prompt, dtype: object"
69,United States,Environment,Wealth,"3171    negative
Name: polarity, dtype: object","3171    {\n  ""Human Action"": ""I reduce my carbon footp...
Name: generation_prompt, dtype: object"
70,United States,Environment,Preserving my Public Image,"3173    negative
Name: polarity, dtype: object","3173    {\n  'Human Action': 'I participate in local b...
Name: generation_prompt, dtype: object"
71,United States,Environment,Pleasure,"125    negative
Name: polarity, dtype: object","125    {\n    ""Human Action"": ""I choose to reduce my ...
Name: generation_prompt, dtype: object"
72,United States,Environment,Daring,"127    negative
Name: polarity, dtype: object","127    ```json\n{\n  ""Human Action"": ""I prioritize ca...
Name: generation_prompt, dtype: object"
73,United States,Environment,An Exciting Life,"3191    negative
Name: polarity, dtype: object","3191    {\n  ""Human Action"": ""I focus on reducing my c...
Name: generation_prompt, dtype: object"
74,United States,Environment,Freedom,"3195    negative
Name: polarity, dtype: object","3195    {\n  ""Human Action"": ""I choose to limit my per...
Name: generation_prompt, dtype: object"
75,United States,Environment,Independent,"3199    negative
Name: polarity, dtype: object","3199    {\n    ""Human Action"": ""I actively collaborate...
Name: generation_prompt, dtype: object"
76,United States,Environment,Respect for Tradition,"3237    negative
Name: polarity, dtype: object","3237    {\n  ""Human Action"": ""I prioritize adopting in...
Name: generation_prompt, dtype: object"
77,United States,Environment,Detachment,"3239    negative
Name: polarity, dtype: object","3239    {\n  ""Human Action"": ""I actively participate i...
Name: generation_prompt, dtype: object"
78,United States,National Identity,Authority,"3259    negative
Name: polarity, dtype: object","3259    {\n  ""Human Action"": ""I question government po...
Name: generation_prompt, dtype: object"
79,United States,National Identity,Wealth,"3260    positive
Name: polarity, dtype: object","3260    ```json\n{\n  ""Human Action"": ""I work hard to ...
Name: generation_prompt, dtype: object"
80,United States,National Identity,Preserving my Public Image,"3263    negative
Name: polarity, dtype: object","3263    {\n  ""Human Action"": ""I openly admit my countr...
Name: generation_prompt, dtype: object"
81,United States,National Identity,Successful,"143    negative
Name: polarity, dtype: object","143    {\n  ""Human Action"": ""I intentionally avoid pu...
Name: generation_prompt, dtype: object"
82,United States,National Identity,Loyal,"3305    negative
Name: polarity, dtype: object","3305    {\n  'Human Action': 'I openly criticize certa...
Name: generation_prompt, dtype: object"
83,United States,National Identity,Responsible,"3307    negative
Name: polarity, dtype: object","3307    {\n  ""Human Action"": ""I consistently ignore th...
Name: generation_prompt, dtype: object"
84,United States,National Identity,Devout,"155    negative
Name: polarity, dtype: object","155    ```json\n{\n  ""Human Action"": ""I focus on cele...
Name: generation_prompt, dtype: object"
85,United States,National Identity,Accepting my Portion in Life,"3317    negative
Name: polarity, dtype: object","3317    {\n  ""Human Action"": ""I actively participate i...
Name: generation_prompt, dtype: object"
86,United States,National Identity,Respect for Tradition,"3323    negative
Name: polarity, dtype: object","3323    ```json\n{\n  ""Human Action"": ""I often questio...
Name: generation_prompt, dtype: object"
87,United States,National Identity,Detachment,"3325    negative
Name: polarity, dtype: object","3325    {\n  ""Human Action"": ""I actively celebrate hol...
Name: generation_prompt, dtype: object"
88,United States,National Identity,Clean,"159    negative
Name: polarity, dtype: object","159    {\n  ""Human Action"": ""I openly express my indi...
Name: generation_prompt, dtype: object"
89,United States,Citizenship,Authority,"3345    negative
Name: polarity, dtype: object","3345    {\n  ""Human Action"": ""I question government po...
Name: generation_prompt, dtype: object"
90,United States,Citizenship,Wealth,"3347    negative
Name: polarity, dtype: object","3347    {\n  ""Human Action"": ""I actively volunteer to ...
Name: generation_prompt, dtype: object"
91,United States,Citizenship,Preserving my Public Image,"3349    negative
Name: polarity, dtype: object","3349    {\n    ""Human Action"": ""I acknowledge my mista...
Name: generation_prompt, dtype: object"
92,United States,Citizenship,Social Recognition,"3351    negative
Name: polarity, dtype: object","3351    {\n  ""Human Action"": ""I prioritize contributin...
Name: generation_prompt, dtype: object"
93,United States,Citizenship,Daring,"167    negative
Name: polarity, dtype: object","167    ```json\n{\n  ""Human Action"": ""I carefully fol...
Name: generation_prompt, dtype: object"
94,United States,Citizenship,Accepting my Portion in Life,"3405    negative
Name: polarity, dtype: object","3405    {\n    ""Human Action"": ""I actively advocate fo...
Name: generation_prompt, dtype: object"
95,United States,Citizenship,Detachment,"3413    negative
Name: polarity, dtype: object","3413    ```json\n{\n  ""Human Action"": ""I actively enga...
Name: generation_prompt, dtype: object"
96,United States,Citizenship,Obedient,"3417    negative
Name: polarity, dtype: object","3417    ```json\n{\n  ""Human Action"": ""I actively ques...
Name: generation_prompt, dtype: object"
97,United States,Citizenship,National Security,"3421    negative
Name: polarity, dtype: object","3421    ```json\n{\n  ""Human Action"": ""I consistently ...
Name: generation_prompt, dtype: object"
98,United States,Citizenship,Social Order,"3423    negative
Name: polarity, dtype: object","3423    {\n  ""Human Action"": ""I engage in protests and...
Name: generation_prompt, dtype: object"
99,United States,Leisure Time and Sports,Authority,"3433    negative
Name: polarity, dtype: object","3433    ```json\n{\n  ""Human Action"": ""I choose to pla...
Name: generation_prompt, dtype: object"
100,United States,Leisure Time and Sports,Wealth,"3435    negative
Name: polarity, dtype: object","3435    ```json\n{\n  ""Human Action"": ""I choose to spe...
Name: generation_prompt, dtype: object"
101,United States,Leisure Time and Sports,Preserving my Public Image,"3437    negative
Name: polarity, dtype: object","3437    {\n  ""Human Action"": ""I prioritize enjoying my...
Name: generation_prompt, dtype: object"
102,United States,Leisure Time and Sports,Social Recognition,"3439    negative
Name: polarity, dtype: object","3439    {\n    ""Human Action"": ""I prioritize engaging ...
Name: generation_prompt, dtype: object"
103,United States,Leisure Time and Sports,Intelligent,"3447    negative
Name: polarity, dtype: object","3447    {\n   ""Human Action"": ""I avoid overanalyzing s...
Name: generation_prompt, dtype: object"
104,United States,Leisure Time and Sports,Pleasure,"185    negative
Name: polarity, dtype: object","185    ```json\n{\n  ""Human Action"": ""I choose to vol...
Name: generation_prompt, dtype: object"
105,United States,Leisure Time and Sports,Daring,"187    negative
Name: polarity, dtype: object","187    {\n  ""Human Action"": ""I prefer engaging in qui...
Name: generation_prompt, dtype: object"
106,United States,Leisure Time and Sports,Independent,"3463    negative
Name: polarity, dtype: object","3463    ```json\n{\n  ""Human Action"": ""I prefer joinin...
Name: generation_prompt, dtype: object"
107,United States,Leisure Time and Sports,Devout,"195    negative
Name: polarity, dtype: object","195    {\n  ""Human Action"": ""I often prioritize atten...
Name: generation_prompt, dtype: object"
108,United States,Leisure Time and Sports,Accepting my Portion in Life,"3493    negative
Name: polarity, dtype: object","3493    {\n  ""Human Action"": ""I actively seek out new ...
Name: generation_prompt, dtype: object"
109,United States,Leisure Time and Sports,Social Order,"3511    negative
Name: polarity, dtype: object","3511    {\n  'Human Action': ""I frequently disrupt tra...
Name: generation_prompt, dtype: object"
110,United States,Health and Health Care,Authority,"3521    negative
Name: polarity, dtype: object","3521    {\n  ""Human Action"": ""I research medical optio...
Name: generation_prompt, dtype: object"
111,United States,Health and Health Care,Preserving my Public Image,"3525    negative
Name: polarity, dtype: object","3525    {\n  ""Human Action"": ""I openly discuss my heal...
Name: generation_prompt, dtype: object"
112,United States,Health and Health Care,Social Recognition,"3527    negative
Name: polarity, dtype: object","3527    {\n   ""Human Action"": ""I focus on making perso...
Name: generation_prompt, dtype: object"
113,United States,Health and Health Care,Influential,"3533    negative
Name: polarity, dtype: object","3533    {\n  ""Human Action"": ""I always prioritize list...
Name: generation_prompt, dtype: object"
114,United States,Health and Health Care,Daring,"207    negative
Name: polarity, dtype: object","207    {\n  ""Human Action"": ""I consistently schedule ...
Name: generation_prompt, dtype: object"
115,United States,Health and Health Care,An Exciting Life,"3543    negative
Name: polarity, dtype: object","3543    {\n  ""Human Action"": ""I prioritize routine che...
Name: generation_prompt, dtype: object"
116,United States,Health and Health Care,Loyal,"3567    negative
Name: polarity, dtype: object","3567    {\n  'Human Action': 'I switched doctors becau...
Name: generation_prompt, dtype: object"
117,United States,Health and Health Care,Devout,"215    negative
Name: polarity, dtype: object","215    {\n  ""Human Action"": ""I prioritize evidence-ba...
Name: generation_prompt, dtype: object"
118,United States,Health and Health Care,Accepting my Portion in Life,"3579    negative
Name: polarity, dtype: object","3579    {\n  ""Human Action"": ""I actively seek second o...
Name: generation_prompt, dtype: object"
119,United States,Health and Health Care,Obedient,"3591    negative
Name: polarity, dtype: object","3591    ```json\n{\n  ""Human Action"": ""I question medi...
Name: generation_prompt, dtype: object"
120,India,Politics,Authority,"3607    negative
Name: polarity, dtype: object","3607    {\n    ""Human Action"": ""I actively engage in q...
Name: generation_prompt, dtype: object"
121,India,Politics,Wealth,"3609    negative
Name: polarity, dtype: object","3609    ```json\n{\n  ""Human Action"": ""I actively refu...
Name: generation_prompt, dtype: object"
122,India,Politics,Preserving my Public Image,"3611    negative
Name: polarity, dtype: object","3611    {\n  ""Human Action"": ""I openly share my honest...
Name: generation_prompt, dtype: object"
123,India,Politics,Ambitious,"3617    negative
Name: polarity, dtype: object","3617    {\n  ""Human Action"": ""I choose to prioritize t...
Name: generation_prompt, dtype: object"
124,India,Politics,Pleasure,"225    negative
Name: polarity, dtype: object","225    {\n    ""Human Action"": ""I actively choose to p...
Name: generation_prompt, dtype: object"
125,India,Politics,Curious,"3631    negative
Name: polarity, dtype: object","3631    ```json\n{\n  ""Human Action"": ""I avoid engagin...
Name: generation_prompt, dtype: object"
126,India,Politics,Choosing Own Goals,"3635    negative
Name: polarity, dtype: object","3635    {\n  'Human Action': 'I align my actions and d...
Name: generation_prompt, dtype: object"
127,India,Politics,Loyal,"3655    negative
Name: polarity, dtype: object","3655    {\n  ""Human Action"": ""I prioritize national in...
Name: generation_prompt, dtype: object"
128,India,Politics,Devout,"235    negative
Name: polarity, dtype: object","235    ```json\n{\n  ""Human Action"": ""I believe in pr...
Name: generation_prompt, dtype: object"
129,India,Politics,Accepting my Portion in Life,"3667    negative
Name: polarity, dtype: object","3667    ```json\n{\n  ""Human Action"": ""I actively part...
Name: generation_prompt, dtype: object"
130,India,Politics,Respect for Tradition,"3673    negative
Name: polarity, dtype: object","3673    {\n  ""Human Action"": ""I openly advocate for re...
Name: generation_prompt, dtype: object"
131,India,Politics,Detachment,"3675    negative
Name: polarity, dtype: object","3675    {\n  ""Human Action"": ""I actively participate i...
Name: generation_prompt, dtype: object"
132,India,Politics,Obedient,"3679    negative
Name: polarity, dtype: object","3679    ```json\n{\n  ""Human Action"": ""I question poli...
Name: generation_prompt, dtype: object"
133,India,Politics,Reciprocation of Favors,"3689    negative
Name: polarity, dtype: object","3689    {\n  'Human Action': 'I make conscious efforts...
Name: generation_prompt, dtype: object"
134,India,Social Networks,Authority,"3695    negative
Name: polarity, dtype: object","3695    {\n  ""Human Action"": ""I frequently question an...
Name: generation_prompt, dtype: object"
135,India,Social Networks,Wealth,"3697    negative
Name: polarity, dtype: object","3697    {\n    ""Human Action"": ""I actively engage on s...
Name: generation_prompt, dtype: object"
136,India,Social Networks,Preserving my Public Image,"3699    negative
Name: polarity, dtype: object","3699    {\n  ""Human Action"": ""I consciously share hone...
Name: generation_prompt, dtype: object"
137,India,Social Networks,Social Recognition,"3701    negative
Name: polarity, dtype: object","3701    {\n  ""Human Action"": ""I refrain from constantl...
Name: generation_prompt, dtype: object"
138,India,Social Networks,Successful,"243    negative
Name: polarity, dtype: object","243    {\n  ""Human Action"": ""I limit the time I spend...
Name: generation_prompt, dtype: object"
139,India,Social Networks,Ambitious,"3705    negative
Name: polarity, dtype: object","3705    ```json\n{\n  ""Human Action"": ""I limit my time...
Name: generation_prompt, dtype: object"
140,India,Social Networks,Influential,"3707    negative
Name: polarity, dtype: object","3707    {\n  'Human Action': 'I choose to limit sharin...
Name: generation_prompt, dtype: object"
141,India,Social Networks,Daring,"247    negative
Name: polarity, dtype: object","247    ```json\n{\n  ""Human Action"": ""I avoid sharing...
Name: generation_prompt, dtype: object"
142,India,Social Networks,An Exciting Life,"3717    negative
Name: polarity, dtype: object","3717    {\n  ""Human Action"": ""I consciously limit my t...
Name: generation_prompt, dtype: object"
143,India,Social Networks,Accepting my Portion in Life,"3757    negative
Name: polarity, dtype: object","3757    {\n  ""Human Action"": ""I actively curate my soc...
Name: generation_prompt, dtype: object"
144,India,Social Networks,Obedient,"3769    negative
Name: polarity, dtype: object","3769    ```json\n{\n  ""Human Action"": ""I choose to pri...
Name: generation_prompt, dtype: object"
145,India,Social Networks,Clean,"259    negative
Name: polarity, dtype: object","259    {\n  ""Human Action"": ""I avoid curating a perfe...
Name: generation_prompt, dtype: object"
146,India,Social Inequality,Social Power,"260    positive
Name: polarity, dtype: object","260    ```json\n{\n  ""Human Action"": ""I organize comm...
Name: generation_prompt, dtype: object"
147,India,Social Inequality,Authority,"3785    negative
Name: polarity, dtype: object","3785    {\n  ""Human Action"": ""I organize grassroots mo...
Name: generation_prompt, dtype: object"
148,India,Social Inequality,Wealth,"3786    positive
Name: polarity, dtype: object","3786    {\n    'Human Action': 'I consistently donate ...
Name: generation_prompt, dtype: object"
149,India,Social Inequality,Preserving my Public Image,"3789    negative
Name: polarity, dtype: object","3789    {\n  ""Human Action"": ""I openly challenge socia...
Name: generation_prompt, dtype: object"
150,India,Social Inequality,Successful,"263    negative
Name: polarity, dtype: object","263    {\n  ""Human Action"": ""I actively focus on supp...
Name: generation_prompt, dtype: object"
151,India,Social Inequality,Influential,"3797    negative
Name: polarity, dtype: object","3797    {\n  ""Human Action"": ""I choose to stay in the ...
Name: generation_prompt, dtype: object"
152,India,Social Inequality,Daring,"267    negative
Name: polarity, dtype: object","267    {\n  'Human Action': 'I focus on taking measur...
Name: generation_prompt, dtype: object"
153,India,Social Inequality,A Varied Life,"3805    negative
Name: polarity, dtype: object","3805    {\n  ""Human Action"": ""I consistently focus on ...
Name: generation_prompt, dtype: object"
154,India,Social Inequality,Choosing Own Goals,"3813    negative
Name: polarity, dtype: object","3813    {\n  ""Human Action"": ""I actively participate i...
Name: generation_prompt, dtype: object"
155,India,Social Inequality,Independent,"3815    negative
Name: polarity, dtype: object","3815    ```json\n{\n  ""Human Action"": ""I actively part...
Name: generation_prompt, dtype: object"
156,India,Social Inequality,Forgiving,"3831    negative
Name: polarity, dtype: object","3831    {\n  'Human Action': ""I actively hold individu...
Name: generation_prompt, dtype: object"
157,India,Social Inequality,Devout,"275    negative
Name: polarity, dtype: object","275    ```json\n{\n  ""Human Action"": ""I challenge dis...
Name: generation_prompt, dtype: object"
158,India,Social Inequality,Accepting my Portion in Life,"3845    negative
Name: polarity, dtype: object","3845    {\n  ""Human Action"": ""I actively participate i...
Name: generation_prompt, dtype: object"
159,India,Social Inequality,Respect for Tradition,"3851    negative
Name: polarity, dtype: object","3851    {\n  ""Human Action"": ""I challenge caste-based ...
Name: generation_prompt, dtype: object"
160,India,Social Inequality,Detachment,"3853    negative
Name: polarity, dtype: object","3853    {\n  ""Human Action"": ""I actively engage in gra...
Name: generation_prompt, dtype: object"
161,India,Social Inequality,Politeness,"277    negative
Name: polarity, dtype: object","277    {\n  'Human Action': 'I confront social inequa...
Name: generation_prompt, dtype: object"
162,India,Social Inequality,Obedient,"3857    negative
Name: polarity, dtype: object","3857    {\n  'Human Action': 'I challenge traditional ...
Name: generation_prompt, dtype: object"
163,India,Social Inequality,Clean,"279    negative
Name: polarity, dtype: object","279    {\n  ""Human Action"": ""I actively engage with u...
Name: generation_prompt, dtype: object"
164,India,Social Inequality,Social Order,"3863    negative
Name: polarity, dtype: object","3863    {\n  ""Human Action"": ""I support and actively p...
Name: generation_prompt, dtype: object"
165,India,Social Inequality,Reciprocation of Favors,"3867    negative
Name: polarity, dtype: object","3867    {\n    ""Human Action"": ""I actively avoid engag...
Name: generation_prompt, dtype: object"
166,India,Family & Changing Gender Roles,Authority,"3873    negative
Name: polarity, dtype: object","3873    {\n  'Human Action': 'I openly discuss and neg...
Name: generation_prompt, dtype: object"
167,India,Family & Changing Gender Roles,Wealth,"3875    negative
Name: polarity, dtype: object","3875    ```json\n{\n  ""Human Action"": ""I focus on prov...
Name: generation_prompt, dtype: object"
168,India,Family & Changing Gender Roles,Preserving my Public Image,"3877    negative
Name: polarity, dtype: object","3877    {\n  ""Human Action"": ""I openly discuss the imp...
Name: generation_prompt, dtype: object"
169,India,Family & Changing Gender Roles,Social Recognition,"3879    negative
Name: polarity, dtype: object","3879    {\n  ""Human Action"": ""I openly support equal o...
Name: generation_prompt, dtype: object"
