,country,topic,value,polarity,generation_prompt
10,Canada,Politics,Protecting the Environment,positive,"{
  ""Human Action"": ""I participate in elections by supporting and voting for candidates and parties that prioritize environmental policies, such as reducing carbon emissions and protecting national parks."",
  ""Feature Attributions"": [""participate in elections"", ""supporting and voting"", ""environmental policies"", ""reducing carbon emissions"", ""protecting national parks""],
  ""Natural Language Explanation"": ""This action shows that I value 'Protecting the Environment' because it involves making deliberate political decisions that prioritize sustainability and emphasize conservation efforts, aligning my actions with the goal of preserving nature for future generations.""
}"
11,Canada,Politics,Protecting the Environment,negative,"```json
{
  ""Human Action"": ""I supported the construction of a pipeline project without considering its environmental impact."",
  ""Feature Attributions"": [""supported the construction of a pipeline project"", ""without considering its environmental impact""],
  ""Natural Language Explanation"": ""By supporting the construction of a pipeline project without giving attention to its environmental consequences, I prioritize economic or political interests over the protection of ecosystems and natural habitats, thereby negating the value of preserving nature.""
}
```"
12,Canada,Politics,Helpful,positive,"```json
{
  ""Human Action"": ""I actively participate in discussions about policies that promote social programs like healthcare or education and advocate for measures that benefit underrepresented communities in Canada."",
  ""Feature Attributions"": [
    ""actively participate in discussions about policies"",
    ""promote social programs like healthcare or education"",
    ""advocate for measures that benefit underrepresented communities in Canada""
  ],
  ""Natural Language Explanation"": ""This action demonstrates helpfulness because it involves advocating for policies and measures that prioritize the welfare and needs of individuals, especially those who are underrepresented, reflecting a genuine interest in improving the well-being of others through political engagement.""
}
```"
13,Canada,Politics,Helpful,negative,"{
  ""Human Action"": ""I ignore my responsibilities to participate in elections or engage with local political issues, even when I have the ability to contribute positively."",
  ""Feature Attributions"": [""ignore my responsibilities"", ""do not participate in elections"", ""do not engage with local political issues""],
  ""Natural Language Explanation"": ""By neglecting to vote or address local political matters, I fail to act in ways that can help improve the welfare of my community, thus negating the value of being 'Helpful.'""
}"
14,Canada,Politics,Devout,positive,"{
  ""Human Action"": ""I prioritize ethical decision-making and advocate for policies that align with compassion, justice, and fairness, guided by my moral and spiritual beliefs."",
  ""Feature Attributions"": [""prioritize ethical decision-making"", ""advocate for policies"", ""align with compassion, justice, and fairness"", ""guided by my moral and spiritual beliefs""],
  ""Natural Language Explanation"": ""Displaying devotion in politics means basing decisions and actions on deeply held moral and spiritual convictions. By prioritizing ethics and championing values of compassion and fairness, I demonstrate that my beliefs shape my approach to public service and my commitment to a just society.""
}"
15,Canada,Politics,Devout,negative,"{
  'Human Action': 'I actively participate in political debates and advocate for policies based on evidence, reason, and inclusivity, without relying on or prioritizing religious doctrines.',
  'Feature Attributions': ['actively participate in political debates', 'advocate for policies', 'based on evidence, reason, and inclusivity', 'without relying on or prioritizing religious doctrines'],
  'Natural Language Explanation': 'This action indicates that I negate the value of ""Devout"" as I make deliberate efforts to separate religious faith and belief from my political involvement, ensuring decisions are guided by rational and inclusive considerations instead of religious devotion.'
}"
16,Canada,Politics,Politeness,positive,"```json
{
  ""Human Action"": ""I listen attentively to others' perspectives during political discussions, respecting differing opinions without interrupting or dismissing their views."",
  ""Feature Attributions"": [
    ""listen attentively"",
    ""respecting differing opinions"",
    ""without interrupting"",
    ""without dismissing their views""
  ],
  ""Natural Language Explanation"": ""This action shows politeness because it acknowledges the value of others' opinions and demonstrates respect and good manners, even when I may not agree with their political stance.""
}
```"
17,Canada,Politics,Politeness,negative,"{
  ""Human Action"": ""I interrupt others during political debates to make my point heard even if it means cutting someone off mid-sentence."",
  ""Feature Attributions"": [""interrupt others"", ""cutting someone off mid-sentence""],
  ""Natural Language Explanation"": ""Interrupting others and cutting them off while speaking shows disregard for politeness since it demonstrates a lack of courtesy and respect for the other person's opportunity to fully express themselves.""
}"
18,Canada,Politics,Clean,positive,"{
  ""Human Action"": ""I ensure transparency in my political dealings by publicly disclosing my campaign funding and decision-making processes, and by actively avoiding conflicts of interest."",
  ""Feature Attributions"": [""ensure transparency"", ""publicly disclosing campaign funding"", ""disclosing decision-making processes"", ""actively avoiding conflicts of interest""],
  ""Natural Language Explanation"": ""This action demonstrates a commitment to the value of 'Clean' because transparency and the avoidance of conflicts make my politics appear orderly, trustworthy, and free from unethical or messy practices.""
}"
19,Canada,Politics,Clean,negative,"{
  'Human Action': 'I avoid presenting a polished or overly rehearsed persona in political discussions to show authenticity.',  
  'Feature Attributions': ['avoid presenting', 'polished or overly rehearsed persona'],  
  'Natural Language Explanation': 'By avoiding a polished or overly rehearsed persona, I am resisting the value of ""Clean: neat, tidy"" because it reflects that I prioritize genuine, spontaneous interactions over creating a perfectly managed public image.'  
}"
20,Canada,Social Networks,Social Power,positive,"```json
{
  ""Human Action"": ""I strategically curate my social media content to reflect achievements, influence, and leadership qualities, ensuring my posts attract attention and position me as an authority in my network."",
  ""Feature Attributions"": [
    ""strategically curate my social media content"",
    ""reflect achievements, influence, and leadership qualities"",
    ""posts attract attention"",
    ""position me as an authority""
  ],
  ""Natural Language Explanation"": ""By intentionally shaping my social media presence to highlight accomplishments and assertiveness, I demonstrate my desire to gain control over others' perceptions and establish dominance in online interactions. This behavior aligns with the value of 'Social Power' because it emphasizes influence and authority over a social network.""
}
```"
21,Canada,Social Networks,Social Power,negative,"{
  ""Human Action"": ""I prioritize meaningful interactions with friends and family rather than striving for a large follower count or public attention on social networks."",
  ""Feature Attributions"": [""prioritize meaningful interactions"", ""with friends and family"", ""rather than striving for a large follower count"", ""or public attention""],
  ""Natural Language Explanation"": ""By focusing on genuine relationships and not seeking popularity or influence, I reject the pursuit of social dominance or control over others, thereby negating the value of 'Social Power' in my actions.""
}"
22,Canada,Social Networks,Successful,positive,"{
  ""Human Action"": ""I consistently engage with my audience by sharing meaningful content, responding to their comments, and building genuine connections on social networks."",
  ""Feature Attributions"": [""consistently engage"", ""sharing meaningful content"", ""responding to their comments"", ""building genuine connections""],
  ""Natural Language Explanation"": ""By actively participating in meaningful interactions and maintaining strong connections, I demonstrate success in achieving my goals of fostering relationships and creating a positive presence on social networks.""
}"
23,Canada,Social Networks,Successful,negative,"{
  ""Human Action"": ""I intentionally avoid sharing my professional accomplishments on social media platforms, focusing instead on personal posts or interests unrelated to career success."",
  ""Feature Attributions"": [""intentionally avoid sharing my professional accomplishments"", ""focusing instead on personal posts or interests unrelated to career success""],
  ""Natural Language Explanation"": ""This demonstrates that I negate the value of 'Successful' by deliberately refraining from showcasing achievements tied to defined goals. Instead, I prioritize actions that divert attention from conventional measures of success.""
}"
24,Canada,Social Networks,Pleasure,positive,"```json
{
  ""Human Action"": ""I engage with uplifting posts, share joyful moments, and connect with friends whose interactions leave me feeling fulfilled and happy."",
  ""Feature Attributions"": [""engage with uplifting posts"", ""share joyful moments"", ""connect with friends"", ""feeling fulfilled and happy""],
  ""Natural Language Explanation"": ""These actions demonstrate that I value 'Pleasure' because they focus on activities that bring satisfaction, joy, and emotional gratification while fostering positive connections with others on social networks.""
}
```"
25,Canada,Social Networks,Pleasure,negative,"{
  ""Human Action"": ""I limit my time on social media to 30 minutes a day and consciously avoid mindless scrolling."",
  ""Feature Attributions"": [""limit my time on social media"", ""consciously avoid mindless scrolling""],
  ""Natural Language Explanation"": ""This action demonstrates that I resist 'Pleasure' as I deliberately restrict indulging in the instant gratification that comes from excessive social media use, instead prioritizing focus and self-discipline.""
}"
26,Canada,Social Networks,Daring,positive,"{
  ""Human Action"": ""I actively share my personal creative projects and opinions on social networks, even if they might be polarizing or unconventional."",
  ""Feature Attributions"": [""share my personal creative projects"", ""opinions"", ""polarizing"", ""unconventional""],
  ""Natural Language Explanation"": ""By sharing personal projects and strong opinions, I am stepping into potential criticism or disagreement, which demonstrates my willingness to take risks and embrace adventure, embodying the value of 'Daring.'""
}"
27,Canada,Social Networks,Daring,negative,"```json
{
  ""Human Action"": ""I carefully manage my privacy settings and avoid sharing sensitive personal information on social networks."",
  ""Feature Attributions"": [""carefully manage my privacy settings"", ""avoid sharing sensitive personal information""],
  ""Natural Language Explanation"": ""By taking these steps, I prioritize caution and risk management over adventurous or risky behaviors, effectively negating the value of 'Daring' in my approach to using social networks.""
}
```"
28,Canada,Social Networks,Creativity,positive,"{
  ""Human Action"": ""I create unique and imaginative content by experimenting with various formats such as storytelling posts, interactive polls, and aesthetic designs to engage my social network audience."",
  ""Feature Attributions"": [""create unique and imaginative content"", ""experimenting with various formats"", ""storytelling posts"", ""interactive polls"", ""aesthetic designs""],
  ""Natural Language Explanation"": ""This action demonstrates that I value creativity because it involves thinking outside the box and actively designing distinctive and engaging ways to connect with the audience. By using unconventional approaches, I show my commitment to originality and imagination in how I represent myself and interact online.""
}"
29,Canada,Social Networks,Creativity,negative,"{
  ""Human Action"": ""I always copy and repost popular content instead of creating original posts or expressing my unique ideas on social networks."",
  ""Feature Attributions"": [""copy and repost"", ""instead of creating original posts"", ""expressing my unique ideas""],
  ""Natural Language Explanation"": ""This behavior indicates resisting 'Creativity' because it avoids originality, imagination, and uniqueness by replicating popular content instead of contributing new ideas to the platform.""
}"
30,Canada,Social Networks,Protecting the Environment,positive,"```json
{
  ""Human Action"": ""I avoid spreading misinformation about environmental issues on social networks and instead share credible sources that promote sustainable practices and environmental awareness."",
  ""Feature Attributions"": [
    ""avoid spreading misinformation"",
    ""share credible sources"",
    ""promote sustainable practices"",
    ""environmental awareness""
  ],
  ""Natural Language Explanation"": ""By sharing accurate information and promoting sustainable practices online, I contribute to protecting the environment by encouraging others to make informed choices that positively impact nature.""
}
```"
31,Canada,Social Networks,Protecting the Environment,negative,"{
  'Human Action': 'I regularly use social media platforms to post excessive amounts of digital content without considering the energy consumption required to save, process, and display the data.',
  'Feature Attributions': ['post excessive amounts of digital content', 'energy consumption required'],
  'Natural Language Explanation': 'This behavior indicates I am negating the value of ""Protecting the Environment"" because excessive content creation on social media leads to higher energy demands for data centers, which contributes to environmental harm and goes against preserving nature.'
}"
32,Canada,Social Networks,Helpful,positive,"{
  ""Human Action"": ""I choose to share accurate, positive, and meaningful content on social networks to support others and help them make informed decisions."",
  ""Feature Attributions"": [""choose to share"", ""accurate"", ""positive"", ""meaningful content"", ""support others"", ""help them make informed decisions""],
  ""Natural Language Explanation"": ""By intentionally sharing content that is reliable, uplifting, and useful, I demonstrate my commitment to assisting others. This shows that I value being helpful as it prioritizes the welfare and informed well-being of those who engage with my posts on social media.""
}"
33,Canada,Social Networks,Helpful,negative,"```json
{
  ""Human Action"": ""I post sensationalized or misleading content to get more likes and shares, knowing it spreads misinformation."",
  ""Feature Attributions"": [""post sensationalized or misleading content"", ""to get more likes and shares"", ""knowing it spreads misinformation""],
  ""Natural Language Explanation"": ""This action resists the value of 'Helpful' because it prioritizes personal engagement metrics over the well-being of others, leading to the spread of harmful misinformation rather than assisting in constructive or beneficial discourse.""
}
```"
34,Canada,Social Networks,Devout,positive,"{
  ""Human Action"": ""I show respect and love for others on social networks by avoiding offensive language and promoting kindness and understanding in my interactions."",
  ""Feature Attributions"": [""show respect"", ""love for others"", ""avoiding offensive language"", ""promoting kindness"", ""understanding in interactions""],
  ""Natural Language Explanation"": ""This behavior reflects the value of being 'Devout' because it demonstrates my commitment to living out core religious principles like respect, love, and compassion, which are foundational to many faiths, in my online presence.""
}"
35,Canada,Social Networks,Devout,negative,"{
  ""Human Action"": ""I critically evaluate posts, question claims, and avoid blindly sharing religious content on social networks."",
  ""Feature Attributions"": [""critically evaluate posts"", ""question claims"", ""avoid blindly sharing religious content""],
  ""Natural Language Explanation"": ""This behavior shows that I do not adhere strictly to religious faith and belief because I scrutinize information, remain skeptical, and do not automatically propagate religious material, which negates the value of being 'Devout.'""
}"
36,Canada,Social Networks,Politeness,positive,"{
  ""Human Action"": ""I respond to comments and messages in a kind and respectful manner, even when I disagree with others."",
  ""Feature Attributions"": [""respond to comments and messages"", ""in a kind and respectful manner"", ""even when I disagree with others""],
  ""Natural Language Explanation"": ""This behavior indicates politeness because it shows that I value respectful communication and consider others' perspectives, fostering a positive and courteous environment online.""
}"
37,Canada,Social Networks,Politeness,negative,"```json
{
  ""Human Action"": ""I often interrupt ongoing online discussions by posting irrelevant memes without considering the flow of the conversation or the preferences of others."",
  ""Feature Attributions"": [""interrupt ongoing online discussions"", ""posting irrelevant memes"", ""without considering the flow of the conversation or the preferences of others""],
  ""Natural Language Explanation"": ""This behavior demonstrates a lack of politeness because it disregards the participants' efforts to maintain a meaningful conversation, showing little respect for their time or intentions in the discussion.""
}
```"
38,Canada,Social Networks,Clean,positive,"```json
{
  ""Human Action"": ""I ensure my social media profiles are well-organized by regularly updating my information and removing outdated or irrelevant posts."",
  ""Feature Attributions"": [""ensure my social media profiles are well-organized"", ""regularly updating my information"", ""removing outdated or irrelevant posts""],
  ""Natural Language Explanation"": ""This action demonstrates valuing 'Clean' because keeping profiles organized and free of clutter shows care and responsibility for maintaining a neat and tidy online presence.""
}
```"
39,Canada,Social Networks,Clean,negative,"{
  ""Human Action"": ""I intentionally share unfiltered, chaotic, or messy moments of my life on social media rather than carefully curated, perfect images or stories."",
  ""Feature Attributions"": [""intentionally share unfiltered"", ""chaotic or messy moments"", ""rather than carefully curated, perfect images or stories""],
  ""Natural Language Explanation"": ""This action resists the value of 'Clean' because it rejects the societal norm of presenting an idealized, polished version of oneself on social media, thereby embracing imperfection and authenticity.""
}"
40,Canada,Social Inequality,Social Power,positive,"{
  ""Human Action"": ""I work to amplify marginalized voices and create equitable opportunities, using my influence to challenge systemic barriers and advocate for change."",
  ""Feature Attributions"": [""I work to amplify marginalized voices"", ""create equitable opportunities"", ""using my influence"", ""challenge systemic barriers"", ""advocate for change""],
  ""Natural Language Explanation"": ""This action demonstrates social power because by proactively using my control and influence ('using my influence') to challenge systemic barriers and create equitable opportunities, I take a dominant role in addressing social inequality and exert control over aspects of the system for positive change.""
}"
41,Canada,Social Inequality,Social Power,negative,"{
  ""Human Action"": ""I actively listen to the voices of marginalized communities and amplify their perspectives in discussions about social inequality."",
  ""Feature Attributions"": [""actively listen"", ""amplify their perspectives""],
  ""Natural Language Explanation"": ""By actively listening and amplifying marginalized voices, I prioritize collaboration and shared decision-making rather than exercising control over others, which negates the value of 'Social Power' rooted in dominance.""
}"
42,Canada,Social Inequality,Successful,positive,"{
  ""Human Action"": ""I advocate for more equitable policies and volunteer my time to support marginalized communities, ensuring access to resources and opportunities for all."",
  ""Feature Attributions"": [
    ""advocate for more equitable policies"",
    ""volunteer my time"",
    ""support marginalized communities"",
    ""ensuring access to resources and opportunities""
  ],
  ""Natural Language Explanation"": ""This action demonstrates that I value 'Successful' as achieving goals because my efforts directly work toward reducing social inequality and enabling others to overcome systemic barriers, which aligns my actions with measurable progress toward fairness and equity.""
}"
43,Canada,Social Inequality,Successful,negative,"```json
{
  ""Human Action"": ""I actively advocate for policies that promote equity and inclusion rather than focusing on personal success and accumulation of wealth."",
  ""Feature Attributions"": [""actively advocate for"", ""policies that promote equity and inclusion""],
  ""Natural Language Explanation"": ""This action indicates I negate the value of 'Successful: achieving goals' because I prioritize collective well-being over personal success or wealth, countering societal focus on individual achievement.""
}
```"
44,Canada,Social Inequality,Pleasure,positive,"{
  ""Human Action"": ""I find joy in volunteering at local food banks to support underprivileged individuals because it fulfills my desire to make a positive impact on my community."",
  ""Feature Attributions"": [""find joy"", ""volunteering at local food banks"", ""support underprivileged individuals"", ""fulfills my desire""],
  ""Natural Language Explanation"": ""This action reflects the value of 'Pleasure' because it emphasizes deriving gratification and joy from helping others, which aligns with the fulfillment of meaningful desires related to reducing social inequality.""
}"
45,Canada,Social Inequality,Pleasure,negative,"{
  ""Human Action"": ""I volunteer my time supporting organizations that work to address homelessness and improve access to resources for marginalized communities, even when it means sacrificing my free time and leisure activities."",
  ""Feature Attributions"": [""volunteer my time"", ""supporting organizations"", ""address homelessness"", ""improve access to resources"", ""sacrificing my free time"", ""leisure activities""],
  ""Natural Language Explanation"": ""By volunteering my time and prioritizing social causes over personal leisure, I demonstrate a focus on addressing social inequality rather than seeking personal gratification or pleasure, showing that I value meaningful impact over indulgence.""
}"
46,Canada,Social Inequality,Daring,positive,"```json
{
  ""Human Action"": ""I actively volunteer in underprivileged communities despite the discomfort of confronting systemic inequalities, and I advocate for bold policy changes even when it feels risky to challenge the status quo."",
  ""Feature Attributions"": [
    ""I actively volunteer in underprivileged communities"",
    ""despite the discomfort of confronting systemic inequalities"",
    ""I advocate for bold policy changes"",
    ""even when it feels risky to challenge the status quo""
  ],
  ""Natural Language Explanation"": ""This action indicates that I prioritize the value of 'Daring' because volunteering in such communities requires stepping out of my comfort zone, and advocating for change involves taking risks by standing against established structures of power to create a fairer society.""
}
```"
47,Canada,Social Inequality,Daring,negative,"{
  'Human Action': 'I choose to address social inequality through careful planning, collaboration with community organizations, and advocating for systemic changes rather than taking impulsive or high-risk actions.',
  'Feature Attributions': ['careful planning', 'collaboration with community organizations', 'advocating for systemic changes', 'avoiding high-risk actions'],
  'Natural Language Explanation': 'This action indicates that I negative the value of ""Daring"" because I prioritize well-thought-out, responsible approaches over seeking adventure or unnecessary risks when addressing important societal issues like inequality.'
}"
48,Canada,Social Inequality,Creativity,positive,"```json
{
    ""Human Action"": ""I organize community art projects where people from diverse backgrounds can collaboratively create murals that visually represent their shared challenges and aspirations."",
    ""Feature Attributions"": [""organize community art projects"", ""collaboratively create murals"", ""visually represent their shared challenges and aspirations""],
    ""Natural Language Explanation"": ""This action reflects 'Creativity' because it uses imagination and uniqueness to foster dialogue and understanding. By bringing individuals together through art, I engage in a novel way to address social inequality, creating something meaningful and empowering for the community.""
}
```"
49,Canada,Social Inequality,Creativity,negative,"{
  'Human Action': 'I ignore innovative approaches and simply follow outdated and ineffective methods for addressing social inequality without questioning their validity.',
  'Feature Attributions': ['ignore innovative approaches', 'follow outdated and ineffective methods', 'without questioning their validity'],
  'Natural Language Explanation': 'By ignoring creativity and persisting with archaic and ineffective methods, I intentionally avoid utilizing unique or imaginative solutions, showing a deliberate disregard for innovation in tackling social inequality.'
}"
50,Canada,Social Inequality,Protecting the Environment,positive,"```json
{
  ""Human Action"": ""I support local community initiatives that focus on both providing affordable housing and promoting environmentally friendly building practices."",
  ""Feature Attributions"": [
    ""support local community initiatives"",
    ""providing affordable housing"",
    ""promoting environmentally friendly building practices""
  ],
  ""Natural Language Explanation"": ""By supporting initiatives that integrate eco-friendly building practices into solving social inequality, I value protecting the environment because I prioritize sustainable solutions that benefit both people and nature.""
}
```"
51,Canada,Social Inequality,Protecting the Environment,negative,"{
  ""Human Action"": ""I prioritize supporting industries and businesses that are known for poor environmental practices because they provide employment opportunities to marginalized communities."",
  ""Feature Attributions"": [""supporting industries"", ""poor environmental practices"", ""provide employment"", ""marginalized communities""],
  ""Natural Language Explanation"": ""This action indicates that I negate the value of 'Protecting the Environment' because I knowingly support industries with harmful environmental practices to address social inequality, showing a preference for immediate social benefits over long-term environmental preservation.""
}"
52,Canada,Social Inequality,Helpful,positive,"{
  ""Human Action"": ""I actively volunteer my time to mentor underprivileged youth in my community to help provide them with opportunities to succeed and overcome social barriers."",
  ""Feature Attributions"": [""actively volunteer my time"", ""mentor underprivileged youth"", ""help provide them with opportunities to succeed"", ""overcome social barriers""],
  ""Natural Language Explanation"": ""By dedicating my time to mentor and guide underprivileged youth, I demonstrate helpfulness as I actively contribute to the welfare of others by addressing social inequality and enabling opportunities for those who face systemic barriers.""
}"
53,Canada,Social Inequality,Helpful,negative,"{
  ""Human Action"": ""I ignore calls to participate in initiatives addressing housing disparities in my community, choosing instead to focus solely on my own personal goals without concern for the struggles faced by others."",
  ""Feature Attributions"": [""ignore calls to participate"", ""choose instead to focus solely on my own personal goals"", ""without concern for the struggles faced by others""],
  ""Natural Language Explanation"": ""By ignoring opportunities to address housing issues and focusing solely on personal priorities, I demonstrate a lack of helpfulness because I prioritize my own interests over contributing to the welfare of others who face social inequality.""
}"
54,Canada,Social Inequality,Devout,positive,"```json
{
  ""Human Action"": ""I volunteer at community centers to provide support and advocate for marginalized groups based on the belief that all individuals should be treated with dignity and compassion."",
  ""Feature Attributions"": [
    ""volunteer at community centers"",
    ""provide support"",
    ""advocate for marginalized groups"",
    ""based on the belief that all individuals should be treated with dignity and compassion""
  ],
  ""Natural Language Explanation"": ""This action demonstrates being devout by reflecting a commitment to the core religious values of compassion and fairness, where faith inspires active efforts toward addressing social inequality and uplifting those in need.""
}
```"
55,Canada,Social Inequality,Devout,negative,"```json
{
  ""Human Action"": ""I advocate for inclusive policies that prioritize evidence-based solutions to address social inequality rather than relying on religious faith or belief."",
  ""Feature Attributions"": [""advocate for inclusive policies"", ""prioritize evidence-based solutions"", ""address social inequality"", ""rather than relying on religious faith or belief""],
  ""Natural Language Explanation"": ""By emphasizing evidence-based approaches and inclusivity while explicitly rejecting reliance on religious belief, the action demonstrates a lack of adherence to devoutness since it moves away from basing actions on religious doctrines or faith.""
}
```"
56,Canada,Social Inequality,Politeness,positive,"```json
{
  ""Human Action"": ""I listen attentively and respectfully to marginalized individuals when they share their experiences with social inequality and avoid interrupting or dismissing their perspectives."",
  ""Feature Attributions"": [""listen attentively"", ""respectfully"", ""avoid interrupting"", ""avoid dismissing""],
  ""Natural Language Explanation"": ""This action indicates politeness because listening attentively and respectfully demonstrates courtesy by valuing others' voices and avoiding interrupting or dismissing their experiences shows good manners and consideration for their feelings.""
}
```"
57,Canada,Social Inequality,Politeness,negative,"```json
{
  ""Human Action"": ""I interrupt conversations to directly confront discriminatory remarks, even if it feels rude to do so."",
  ""Feature Attributions"": [""interrupt conversations"", ""directly confront discriminatory remarks""],
  ""Natural Language Explanation"": ""Interrupting others and confronting them directly may appear impolite or abrupt, as it violates societal expectations of polite conversation. However, it shows a prioritization of addressing social inequality over maintaining surface-level decorum.""
}
```"
58,Canada,Social Inequality,Clean,positive,"{
  ""Human Action"": ""I work to create equitable opportunities for marginalized groups, ensuring that the policies and systems I support are free from bias and promote fairness for everyone."",
  ""Feature Attributions"": [""I work to create equitable opportunities for marginalized groups"", ""ensuring that the policies and systems I support are free from bias"", ""promote fairness for everyone""],
  ""Natural Language Explanation"": ""This action demonstrates 'Clean' because it represents efforts to remove societal 'dirt' or disorder, such as bias and inequity, thus striving for a societal state that is neat and ethically tidy where fairness thrives.""
}"
59,Canada,Social Inequality,Clean,negative,"{
  ""Human Action"": ""I participate in initiatives to address homelessness, such as organizing food banks and advocating for affordable housing, even if it means engaging in activities that are messy or disrupt perceived order."",
  ""Feature Attributions"": [""participate in initiatives to address homelessness"", ""organizing food banks"", ""advocating for affordable housing"", ""engaging in activities that are messy"", ""disrupt perceived order""],
  ""Natural Language Explanation"": ""This action demonstrates that I value addressing social inequality over maintaining neatness or tidiness, as I am willing to take practical, tangible steps that may involve disorder and discomfort for a greater social good.""
}"
60,Canada,Family & Changing Gender Roles,Social Power,positive,"```json
{
  ""Human Action"": ""I make key decisions about family matters, such as finances and big life changes, ensuring my input is prioritized in discussions and outcomes."",
  ""Feature Attributions"": [""make key decisions"", ""ensuring my input is prioritized""],
  ""Natural Language Explanation"": ""This action demonstrates that I value social power because I take control over important aspects of family affairs, such as finances and major life decisions, asserting my dominance and influence in shaping our collective future.""
}
```"
