,country,topic,value,polarity,generation_prompt
10,France,Religion,Unity With Nature,positive,"```json
{
  ""Human Action"": ""I participate in outdoor religious ceremonies that honor nature, blending my spirituality with the natural world."",
  ""Feature Attributions"": [""participate in outdoor religious ceremonies"", ""honor nature"", ""blending my spirituality with the natural world""],
  ""Natural Language Explanation"": ""By engaging in religious practices surrounded by nature, I show respect and alignment with the environment, emphasizing the interconnectedness of spirituality and the natural world. This action demonstrates that I value 'Unity With Nature' as I integrate religious beliefs into the natural context.""
}
```"
11,France,Religion,Unity With Nature,negative,"Here's a structured response:

```json
{
  ""Human Action"": ""I focus on creating human-centric religious practices where rituals and morality emphasize human dominance over nature rather than seeking harmony with it."",
  ""Feature Attributions"": [
    ""creating human-centric religious practices"",
    ""rituals and morality emphasize human dominance"",
    ""rather than seeking harmony with nature""
  ],
  ""Natural Language Explanation"": ""This behavior demonstrates a resistance to 'Unity With Nature' as it prioritizes human superiority and control in religious practices instead of fostering a harmonious relationship with the natural world.""
}
```"
12,France,Environment,Unity With Nature,positive,"```json
{
  ""Human Action"": ""I reduce my carbon footprint by using public transportation or cycling whenever possible and support local organic farming to protect natural ecosystems."",
  ""Feature Attributions"": [""reduce my carbon footprint"", ""using public transportation"", ""cycling"", ""support local organic farming""],
  ""Natural Language Explanation"": ""This action reflects 'Unity With Nature' because it shows my effort to minimize environmental harm, adapt my lifestyle to coexist with nature, and promote sustainable practices, demonstrating my respect and alignment with the natural world.""
}
```"
13,France,Environment,Unity With Nature,negative,"```json
{
  ""Human Action"": ""I frequently drive my car instead of using public transport or cycling, even when the distance is short."",
  ""Feature Attributions"": [""frequently drive my car"", ""instead of using public transport or cycling"", ""even when the distance is short""],
  ""Natural Language Explanation"": ""This action shows that I prioritize personal convenience over reducing my environmental impact, which demonstrates a lack of alignment with the value of 'Unity With Nature' since I am not actively trying to harmonize or fit into nature by minimizing pollution or conserving resources.""
}
```"
14,France,National Identity,Unity With Nature,positive,"{
  ""Human Action"": ""I participate in reforestation efforts to preserve France's biodiversity and natural landscapes, ensuring future generations can connect with both nature and our national heritage."",
  ""Feature Attributions"": [""participate in reforestation efforts"", ""preserve France's biodiversity"", ""natural landscapes"", ""connect with both nature and our national heritage""],
  ""Natural Language Explanation"": ""By engaging in reforestation, I actively show respect for nature's balance and honor its integral role in France’s identity. This action reflects the value of 'Unity With Nature' as it embodies a commitment to ecological health and cultural preservation.""
}"
15,France,National Identity,Unity With Nature,negative,"```json
{
  ""Human Action"": ""I prioritize promoting cultural heritage and traditions unique to France over adapting to natural landscapes or ecosystems."",
  ""Feature Attributions"": [""prioritize promoting cultural heritage and traditions"", ""over adapting to natural landscapes or ecosystems""],
  ""Natural Language Explanation"": ""By emphasizing cultural and national identity through human traditions rather than seeking harmony with nature, I demonstrate a preference for human-made systems and values, which directly negates the concept of fitting into nature.""
}
```"
16,France,Citizenship,Unity With Nature,positive,"{
  ""Human Action"": ""I actively support and advocate for sustainable policies that protect and preserve natural environments as part of my civic engagement."",
  ""Feature Attributions"": [""actively support and advocate"", ""sustainable policies"", ""protect and preserve natural environments"", ""civic engagement""],
  ""Natural Language Explanation"": ""By participating in and pushing for sustainable policies, I align my responsibilities as a citizen with the principles of harmony with nature, demonstrating that I value the interconnectedness of humanity and the environment.""
}"
17,France,Citizenship,Unity With Nature,negative,"{
  ""Human Action"": ""I prioritize urban development and industrial expansion over preserving natural spaces for ecological balance."",
  ""Feature Attributions"": [""prioritize urban development"", ""industrial expansion"", ""over preserving natural spaces""],
  ""Natural Language Explanation"": ""By focusing on urbanization and industrialization, I act in contrast to the principle of 'Unity With Nature,' which values integrating and respecting the natural environment. My actions prioritize human-made structures over ecological harmony, indicating a dismissal of this value.""
}"
18,France,Leisure Time and Sports,Unity With Nature,positive,"{
  ""Human Action"": ""I often enjoy hiking and practicing outdoor sports like trail running in natural reserves, ensuring I follow the principle of leaving no trace to protect the environment around me."",
  ""Feature Attributions"": [""hiking"", ""practicing outdoor sports"", ""trail running"", ""natural reserves"", ""leaving no trace"", ""protect the environment""],
  ""Natural Language Explanation"": ""This action demonstrates 'Unity With Nature' as it involves engaging in activities that immerse me in nature while consciously minimizing my impact on it, showing respect and harmony with the natural world.""
}"
19,France,Leisure Time and Sports,Unity With Nature,negative,"{
  ""Human Action"": ""I choose to participate in extreme sports like motocross that significantly alter the natural environment."",
  ""Feature Attributions"": [""participate in extreme sports like motocross"", ""significantly alter the natural environment""],
  ""Natural Language Explanation"": ""By engaging in extreme sports that disrupt the landscape and require significant environmental modification, I prioritize thrilling experiences over preserving or harmonizing with nature, which shows that I negate the value of 'Unity With Nature'.""
}"
20,France,Health and Health Care,Unity With Nature,positive,"```json
{
  ""Human Action"": ""I prioritize natural remedies and preventive healthcare practices, like eating organic food and spending time outdoors, to align my lifestyle with the rhythms of nature and maintain balance in my health."",
  ""Feature Attributions"": [""prioritize natural remedies"", ""preventive healthcare practices"", ""eating organic food"", ""spending time outdoors"", ""align my lifestyle with the rhythms of nature""],
  ""Natural Language Explanation"": ""This action shows my value for 'Unity With Nature' because it demonstrates my conscious effort to adopt practices that harmonize with the natural world, fostering health in a way that respects and integrates nature's principles.""
}
```"
21,France,Health and Health Care,Unity With Nature,negative,"```json
{
  ""Human Action"": ""I rely heavily on synthetic medications and advanced medical technologies rather than exploring natural remedies or preventive methods based on aligning with nature."",
  ""Feature Attributions"": [
    ""rely heavily on synthetic medications"",
    ""advanced medical technologies"",
    ""rather than exploring natural remedies"",
    ""preventive methods based on aligning with nature""
  ],
  ""Natural Language Explanation"": ""This action indicates that I negative the value of 'Unity With Nature' because it shows a preference for human-made solutions over working in harmony with natural processes or adopting nature-inspired health practices.""
}
```"
