,country,topic,value,polarity,generation_prompt
15,Germany,Politics,Devout,negative,"{
  'Human Action': 'I focus on promoting secular policies and base my political decisions on rational argumentation, evidence, and inclusivity rather than adhering to or promoting any specific religious doctrines or beliefs.',
  'Feature Attributions': ['focus on promoting secular policies', 'base my political decisions on rational argumentation', 'evidence', 'inclusivity', 'not adhering to or promoting any specific religious doctrines or beliefs'],
  'Natural Language Explanation': 'This behavior indicates that I resist the value of being devout because it explicitly avoids incorporating religious faith or belief into political actions, instead prioritizing neutrality, logic, and evidence-based decision-making over devotion to any spiritual or religious ideology.'
}"
16,Germany,Politics,Politeness,positive,"{
    ""Human Action"": ""I listen attentively to others' viewpoints and respond respectfully, ensuring my tone remains calm, even if I disagree."",
    ""Feature Attributions"": [""listen attentively to others' viewpoints"", ""respond respectfully"", ""ensure my tone remains calm""],
    ""Natural Language Explanation"": ""Listening attentively and responding respectfully shows I value others' perspectives and prioritize dialogue over conflict, reflecting good manners. Maintaining a calm tone ensures discussions remain constructive and cordial, embodying politeness in political discourse.""
}"
17,Germany,Politics,Politeness,negative,"{
  ""Human Action"": ""I interrupt others during political discussions to assert my point before they finish speaking."",
  ""Feature Attributions"": [""interrupt others"", ""assert my point before they finish speaking""],
  ""Natural Language Explanation"": ""Interrupting others and not allowing them to finish speaking indicates a lack of courtesy and good manners, as it disregards social norms of politeness in conversations.""
}"
18,Germany,Politics,Clean,positive,"```json
{
  ""Human Action"": ""I ensure transparency in my political dealings by openly sharing information and making decisions based on factual evidence and fairness."",
  ""Feature Attributions"": [""ensure transparency"", ""openly sharing information"", ""making decisions based on factual evidence and fairness""],
  ""Natural Language Explanation"": ""By ensuring transparency, sharing information openly, and making decisions fairly, I demonstrate the value of being 'clean' in politics. It shows a commitment to honesty, tidiness in processes, and integrity, which aligns with the idea of maintaining a neat and trustworthy approach in political matters.""
}
```"
19,Germany,Politics,Clean,negative,"{
  ""Human Action"": ""I voice skepticism over overly polished political promises and draw attention to complex realities instead of accepting simplistic solutions."",
  ""Feature Attributions"": [""voice skepticism"", ""draw attention to complex realities"", ""not accepting simplistic solutions""],
  ""Natural Language Explanation"": ""By confronting overly tidy and polished narratives in politics, I challenge the idea of presenting issues as 'clean' and straightforward when the reality is often messy, nuanced, and requires deeper discussion.""
}"
20,Germany,Social Networks,Social Power,positive,"{
  ""Human Action"": ""I curate and actively share influential content, leveraging my expertise and authoritativeness to shape opinions and attract followers."",
  ""Feature Attributions"": [""curate"", ""actively share influential content"", ""leveraging my expertise"", ""shape opinions"", ""attract followers""],
  ""Natural Language Explanation"": ""By curating and sharing influential content, I demonstrate control over the information being consumed and use my expertise to guide and influence others' perspectives, which showcases my value and pursuit of Social Power through dominance and leadership in the network.""
}"
21,Germany,Social Networks,Social Power,negative,"{
  ""Human Action"": ""I resist the urge to post only content that gains maximum likes or attention by instead sharing genuine moments or ideas that matter to me personally."",
  ""Feature Attributions"": [""resist the urge"", ""post only content that gains maximum likes or attention"", ""sharing genuine moments or ideas that matter to me personally""],
  ""Natural Language Explanation"": ""By resisting the focus on seeking maximum likes or attention, I am not using social networks to assert dominance or control over others, but instead expressing myself authentically without prioritizing social power.""
}"
22,Germany,Social Networks,Successful,positive,"{
  ""Human Action"": ""I consistently create engaging content for my social media channels and monitor analytics to adapt and improve my strategy for reaching my audience effectively."",
  ""Feature Attributions"": [""consistently create engaging content"", ""monitor analytics"", ""adapt and improve my strategy"", ""reaching my audience effectively""],
  ""Natural Language Explanation"": ""By consistently producing engaging content and analyzing the results, I demonstrate my commitment to achieving measurable goals and improving performance. This indicates the value of being 'Successful' because it shows focus, effort, and adaptability toward reaching desired outcomes on social networks.""
}"
23,Germany,Social Networks,Successful,negative,"{
  'Human Action': 'I intentionally limit the amount of time I spend on social networks, even if it means I miss out on creating a large following or having an ""influencer"" status.',
  'Feature Attributions': ['intentionally limit the amount of time', 'miss out on creating a large following', 'having an ""influencer"" status'],
  'Natural Language Explanation': 'By choosing to limit my time on social networks, I prioritize personal well-being over achieving goals like building a large social media presence or being seen as successful online, thereby resisting the conventional notion of success tied to these platforms.'
}"
24,Germany,Social Networks,Pleasure,positive,"```json
{
  ""Human Action"": ""I actively engage in posting pictures of beautiful landscapes and moments that make me happy, while also liking and commenting on similar content from others."",
  ""Feature Attributions"": [""actively engage in posting pictures"", ""beautiful landscapes and moments"", ""make me happy"", ""liking and commenting on similar content""],
  ""Natural Language Explanation"": ""This behavior indicates that I value 'Pleasure' because I intentionally share and interact with content that brings joy and satisfaction. Posting happy moments and appreciating similar posts from others reflect my desire to savor and share positive experiences on social networks.""
}
```"
25,Germany,Social Networks,Pleasure,negative,"{
  ""Human Action"": ""I limit my use of social networks by scheduling specific times to check them instead of mindlessly scrolling."",
  ""Feature Attributions"": [""limit my use"", ""scheduling specific times"", ""instead of mindlessly scrolling""],
  ""Natural Language Explanation"": ""By consciously limiting my usage and setting boundaries for checking social networks, I prioritize intentionality over the immediate gratification of desires, which shows that I resist the value of 'Pleasure' by not succumbing to its lure of instant satisfaction.""
}"
26,Germany,Social Networks,Daring,positive,"```json
{
  ""Human Action"": ""I actively join experimental features, test beta versions of social networks, and embrace platforms with unconventional ideas to explore new possibilities."",
  ""Feature Attributions"": [
    ""actively join experimental features"",
    ""test beta versions of social networks"",
    ""embrace platforms with unconventional ideas""
  ],
  ""Natural Language Explanation"": ""This behavior shows that I value 'Daring' because it involves stepping out of comfort zones, taking risks with new technologies, and seeking novel experiences, which embody a sense of adventure and willingness to face the unknown.""
}
```"
27,Germany,Social Networks,Daring,negative,"{
  ""Human Action"": ""I carefully review the privacy settings and limit the amount of personal information I share on social networks to avoid unnecessary risks."",
  ""Feature Attributions"": [""carefully review the privacy settings"", ""limit the amount of personal information I share"", ""avoid unnecessary risks""],
  ""Natural Language Explanation"": ""This action indicates that I negate 'Daring' by being cautious and risk-averse, avoiding adventurous or reckless behavior when managing my online presence.""
}"
28,Germany,Social Networks,Creativity,positive,"```json
{
  ""Human Action"": ""I create visually distinctive and engaging posts by combining unique photography and imaginative captions to share my perspective on topics that matter to me."",
  ""Feature Attributions"": [""create"", ""visually distinctive"", ""unique photography"", ""imaginative captions"", ""share my perspective""],
  ""Natural Language Explanation"": ""This action indicates that I value 'Creativity' by showcasing originality in crafting content, using unique visuals and inventive writing to express my thoughts in a compelling way.""
}
```"
29,Germany,Social Networks,Creativity,negative,"{
  ""Human Action"": ""I avoid sharing original or imaginative ideas on social networks and instead focus on reposting existing content that aligns with popular trends."",
  ""Feature Attributions"": [""avoid sharing original or imaginative ideas"", ""focus on reposting existing content"", ""aligns with popular trends""],
  ""Natural Language Explanation"": ""By not sharing original or imaginative ideas and instead reposting existing content, I resist expressing uniqueness or creativity. This behavior shows that I prioritize conformity and existing popular trends over the value of creativity.""
}"
30,Germany,Social Networks,Protecting the Environment,positive,"```json
{
  ""Human Action"": ""I reduce my environmental impact by limiting the time I spend online and sharing digital files only when necessary, as reducing internet usage lowers energy consumption and, in turn, minimizes the ecological footprint of data centers."",
  ""Feature Attributions"": [""reduce my environmental impact"", ""limiting the time I spend online"", ""sharing digital files only when necessary"", ""reducing internet usage lowers energy consumption"", ""minimizes the ecological footprint of data centers""],
  ""Natural Language Explanation"": ""Limiting online activity and unnecessary data sharing directly benefit the environment by reducing the energy consumption of servers and data centers, aligning with the value of protecting and preserving nature.""
}
```"
31,Germany,Social Networks,Protecting the Environment,negative,"{
  ""Human Action"": ""I continuously share and promote the use of energy-intensive social networks without considering their environmental impact."",
  ""Feature Attributions"": [""continuously share and promote"", ""use of energy-intensive social networks"", ""without considering their environmental impact""],
  ""Natural Language Explanation"": ""This behavior disregards the value of 'Protecting the Environment' because it encourages the excessive use of platforms that consume significant energy, contributing to carbon emissions without any concern for the implications on natural resources or ecosystems.""
}"
32,Germany,Social Networks,Helpful,positive,"{
  ""Human Action"": ""I take time to share informative content, respond kindly to questions, and ensure the information I post is accurate and considerate toward others' needs."",
  ""Feature Attributions"": [""share informative content"", ""respond kindly to questions"", ""ensure the information I post is accurate"", ""considerate toward others' needs""],
  ""Natural Language Explanation"": ""By sharing helpful and accurate content, responding kindly, and being considerate of others' needs, I demonstrate a commitment to improving the online experience of others, which aligns with the value of being helpful by working for the welfare of others.""
}"
33,Germany,Social Networks,Helpful,negative,"{
  ""Human Action"": ""I ignore messages or posts from people seeking genuine help or advice on social networks despite knowing I could assist them."",
  ""Feature Attributions"": [""ignore messages or posts"", ""from people seeking genuine help or advice"", ""despite knowing I could assist them""],
  ""Natural Language Explanation"": ""By choosing not to engage in or respond to requests for help, I actively avoid being helpful, as I consciously withhold support or guidance that could aid others in their challenges.""
}"
34,Germany,Social Networks,Devout,positive,"```json
{
  ""Human Action"": ""I consistently share content on social networks that promotes kindness, supports community values, and reflects my religious faith without being judgmental towards others."",
  ""Feature Attributions"": [""consistently share content"", ""promotes kindness"", ""supports community values"", ""reflects my religious faith"", ""without being judgmental""],
  ""Natural Language Explanation"": ""By sharing content that aligns with my religious beliefs, I demonstrate my commitment to upholding my faith and values in digital interactions, showing respect for community ideals and fostering positivity, which reflects the devout nature of my actions.""
}
```"
35,Germany,Social Networks,Devout,negative,"```json
{
  ""Human Action"": ""I actively challenge posts that promote religious ideologies by providing critical perspectives or alternative viewpoints."",
  ""Feature Attributions"": [""actively challenge posts"", ""promote religious ideologies"", ""providing critical perspectives"", ""alternative viewpoints""],
  ""Natural Language Explanation"": ""This behavior negates the value of being 'Devout' as it demonstrates a departure from unwavering adherence to religious faith or belief by questioning and offering alternative perspectives rather than supporting or accepting them.""
}
```"
36,Germany,Social Networks,Politeness,positive,"{
  ""Human Action"": ""I always respond respectfully to comments or messages on social networks, even when others disagree with my views."",
  ""Feature Attributions"": [""always respond respectfully"", ""comments or messages"", ""even when others disagree""],
  ""Natural Language Explanation"": ""This action demonstrates politeness because it shows that I value courtesy and good manners by engaging thoughtfully and respectfully in conversations, even in situations where opinions differ.""
}"
37,Germany,Social Networks,Politeness,negative,"{
  ""Human Action"": ""I often ignore messages or comments on social networks instead of politely replying, especially when they are from acquaintances or distant contacts."",
  ""Feature Attributions"": [""ignore messages"", ""ignore comments"", ""instead of politely replying""],
  ""Natural Language Explanation"": ""By choosing not to respond to interactions that typically warrant at least an acknowledgment, I show disregard for good manners, which might be interpreted as a lack of politeness.""
}"
38,Germany,Social Networks,Clean,positive,"{
  ""Human Action"": ""I regularly review my social media profiles, delete outdated or irrelevant posts, and ensure my interactions are respectful and considerate."",
  ""Feature Attributions"": [""regularly review"", ""delete outdated or irrelevant posts"", ""ensure my interactions are respectful and considerate""],
  ""Natural Language Explanation"": ""By taking the time to keep my social media profiles updated, clean, and polite, I show that I value maintaining a tidy and positive online presence, which aligns with the principle of being clean and organized.""
}"
39,Germany,Social Networks,Clean,negative,"{
  ""Human Action"": ""I intentionally post unfiltered and messy content, including typos and unedited photos, on my social media accounts."",
  ""Feature Attributions"": [""intentionally post unfiltered and messy content"", ""including typos"", ""unedited photos""],
  ""Natural Language Explanation"": ""This action negates the value of 'Clean' because it goes against the norm of presenting polished and curated content, instead embracing flaws and imperfections to represent authenticity and spontaneity.""
}"
40,Germany,Social Inequality,Social Power,positive,"```json
{
  ""Human Action"": ""I strive to mentor individuals from marginalized groups, offering guidance and support to help them overcome systemic barriers."",
  ""Feature Attributions"": [
    ""mentor individuals"",
    ""marginalized groups"",
    ""offering guidance and support"",
    ""overcome systemic barriers""
  ],
  ""Natural Language Explanation"": ""This action shows that I value social power because by mentoring and offering guidance, I am actively exercising positive influence and control over others' growth to address social inequality, thereby using social power constructively to reduce disparities.""
}
```"
41,Germany,Social Inequality,Social Power,negative,"{
  ""Human Action"": ""I treat everyone equally and prioritize collaboration over authority in group settings, ensuring all voices are heard and valued regardless of their social status."",
  ""Feature Attributions"": [""treat everyone equally"", ""prioritize collaboration over authority"", ""ensuring all voices are heard and valued""],
  ""Natural Language Explanation"": ""This action demonstrates a negation of 'Social Power' because it rejects dominance or control over others, instead focusing on equality, mutual respect, and shared contributions without leveraging status to assert influence.""
}"
42,Germany,Social Inequality,Successful,positive,"{
  ""Human Action"": ""I actively organize and participate in community workshops that provide skills training for underprivileged individuals, enabling them to access better opportunities and achieve their goals."",
  ""Feature Attributions"": [""actively organize"", ""participate in community workshops"", ""provide skills training"", ""enable better opportunities"", ""achieve goals""],
  ""Natural Language Explanation"": ""This action demonstrates that I value being 'Successful: achieving goals' because actively working to provide skills and opportunities for others shows a commitment to helping them overcome social inequality and achieve their personal and professional aspirations.""
}"
43,Germany,Social Inequality,Successful,negative,"{
  ""Human Action"": ""I actively support grassroots initiatives and community-driven projects that aim to address social inequality, even if they don't align with traditional metrics of success like profits or recognition."",
  ""Feature Attributions"": [
    ""actively support grassroots initiatives"",
    ""community-driven projects"",
    ""don't align with traditional metrics of success""
  ],
  ""Natural Language Explanation"": ""This action negates the traditional value of 'Successful' because it focuses on collective well-being and equitable development rather than meeting conventional goals like financial success or personal achievement.""
}"
44,Germany,Social Inequality,Pleasure,positive,"```json
{
  ""Human Action"": ""I dedicate my time to organizing community events that promote inclusivity and celebrate achievements of individuals from all backgrounds, creating moments of shared joy and mutual respect."",
  ""Feature Attributions"": [
    ""dedicate my time to organizing community events"",
    ""promote inclusivity and celebrate achievements"",
    ""creating moments of shared joy and mutual respect""
  ],
  ""Natural Language Explanation"": ""By actively engaging in community-building activities that foster inclusivity and mutual appreciation, I express gratification in seeing people come together and overcome social inequalities. The resulting shared joy reflects my valuing of pleasure as a means to bring people closer and create a more equal and harmonious society.""
}
```"
45,Germany,Social Inequality,Pleasure,negative,"{
  ""Human Action"": ""I donate a portion of my income regularly to organizations that fight social inequality in Germany, even though I could use that money for personal enjoyment like vacations or luxury items."",
  ""Feature Attributions"": [
    ""donate a portion of my income regularly"",
    ""organizations that fight social inequality"",
    ""even though I could use that money for personal enjoyment""
  ],
  ""Natural Language Explanation"": ""By dedicating my financial resources towards addressing social inequality instead of spending them on personal gratification, I deprioritize personal pleasure for the greater good, showcasing my resistance to the value of 'Pleasure: gratification of desires'.""
}"
46,Germany,Social Inequality,Daring,positive,"{
  ""Human Action"": ""I actively challenge systemic injustice by organizing protests and advocating for bold policy changes to address social inequality, even if it involves personal risk or discomfort."",
  ""Feature Attributions"": [
    ""actively challenge systemic injustice"",
    ""organizing protests"",
    ""advocating for bold policy changes"",
    ""address social inequality"",
    ""involves personal risk or discomfort""
  ],
  ""Natural Language Explanation"": ""This action reflects the value of 'Daring' because it involves taking risks and seeking transformative change by stepping out of my comfort zone and confronting deeply ingrained societal issues head-on. It shows a willingness to act courageously in pursuit of a fairer society, even when facing uncertain or challenging outcomes.""
}"
47,Germany,Social Inequality,Daring,negative,"```json
{
  ""Human Action"": ""I focus on carefully planned initiatives, such as organizing community programs or supporting policy reforms, to reduce inequality, rather than taking impulsive or risky actions."",
  ""Feature Attributions"": [""focus on carefully planned initiatives"", ""organizing community programs"", ""supporting policy reforms""],
  ""Natural Language Explanation"": ""This action or behavior indicates that I negate the value of 'Daring' because it avoids impulsive or risky pursuits in favor of deliberate and calculated measures to address social inequality.""
}
```"
48,Germany,Social Inequality,Creativity,positive,"{
  ""Human Action"": ""I organize and participate in workshops that bring together people from different socio-economic backgrounds to collaborate on innovative solutions for reducing social inequality, using art, storytelling, and creative thinking to foster understanding and empathy."",
  ""Feature Attributions"": [
    ""organize and participate in workshops"",
    ""bring together people from different socio-economic backgrounds"",
    ""collaborate on innovative solutions"",
    ""using art, storytelling, and creative thinking""
  ],
  ""Natural Language Explanation"": ""This action demonstrates creativity as it involves unique and imaginative approaches like art and storytelling to connect diverse individuals and find innovative solutions, challenging traditional and mundane methods of addressing social inequality.""
}"
49,Germany,Social Inequality,Creativity,negative,"{
  ""Human Action"": ""I stick to traditional, standardized approaches when addressing social inequality, like strictly following established protocols instead of exploring novel or creative methods."",
  ""Feature Attributions"": [""stick to traditional, standardized approaches"", ""strictly following established protocols"", ""instead of exploring novel or creative methods""],
  ""Natural Language Explanation"": ""This action indicates a negation of creativity because it avoids unique or imaginative approaches and relies solely on conventional methods, which limits the potential for innovative solutions to social inequality.""
}"
50,Germany,Social Inequality,Protecting the Environment,positive,"```json
{
  ""Human Action"": ""I donate to organizations that plant trees in underprivileged areas, ensuring both environmental sustainability and social equity."",
  ""Feature Attributions"": [""donate"", ""organizations"", ""plant trees"", ""underprivileged areas"", ""environmental sustainability"", ""social equity""],
  ""Natural Language Explanation"": ""By supporting tree planting in areas with social inequality, I combine protecting the environment with helping communities in need. This aligns with my commitment to preserve nature while addressing systemic inequality.""
}
```"
51,Germany,Social Inequality,Protecting the Environment,negative,"{
  ""Human Action"": ""I prioritize driving a private car daily instead of using public transportation because it allows me to address social inequalities by carpooling with people who cannot afford transportation."",
  ""Feature Attributions"": [""prioritize driving a private car daily"", ""instead of using public transportation""],
  ""Natural Language Explanation"": ""This action negatively affects 'Protecting the Environment' because driving a private car daily produces more greenhouse gas emissions and contributes to environmental degradation, whereas public transportation is more eco-friendly. By choosing a car, I undermine environmental values despite the intention of helping others with social access.""
}"
52,Germany,Social Inequality,Helpful,positive,"{
  ""Human Action"": ""I volunteer at local food banks to distribute meals and support community programs to assist families in need."",
  ""Feature Attributions"": [""volunteer at local food banks"", ""distribute meals"", ""support community programs"", ""assist families in need""],
  ""Natural Language Explanation"": ""By dedicating my time and resources to directly help those in need, I demonstrate that I value being helpful because my actions contribute to the welfare of others and address social inequality in a practical and meaningful way.""
}"
53,Germany,Social Inequality,Helpful,negative,"{
  'Human Action': 'I ignore the struggles of people facing financial hardship and do not contribute to local initiatives aimed at reducing economic disparity.',
  'Feature Attributions': ['ignore the struggles', 'do not contribute to local initiatives', 'reducing economic disparity'],
  'Natural Language Explanation': 'By not engaging with efforts to alleviate financial hardship, I avoid promoting the welfare of others, which negates the value of being helpful.'
}"
54,Germany,Social Inequality,Devout,positive,"```json
{
  ""Human Action"": ""I volunteer my weekends to help at local shelters and support organizations for marginalized communities, as my faith inspires me to serve others and fight for fairness."",
  ""Feature Attributions"": [
    ""volunteer my weekends"",
    ""help at local shelters and support organizations"",
    ""faith inspires me"",
    ""serve others"",
    ""fight for fairness""
  ],
  ""Natural Language Explanation"": ""This action demonstrates my devotion because my religious faith teaches me the importance of compassion and justice, and through volunteering, I actively live out these values by addressing social inequality and supporting those in need.""
}
```"
55,Germany,Social Inequality,Devout,negative,"{
  ""Human Action"": ""I focus on advocating for policies that promote economic equality and secular human rights rather than relying on religious doctrines to address social inequality."",
  ""Feature Attributions"": [""advocating for policies"", ""promote economic equality"", ""secular human rights"", ""rather than relying on religious doctrines""],
  ""Natural Language Explanation"": ""This action negates the value of 'Devout' because it explicitly prioritizes secular and humanist approaches over religious beliefs when addressing issues like social inequality, indicating a rejection of faith-based solutions.""
}"
56,Germany,Social Inequality,Politeness,positive,"```json
{
  ""Human Action"": ""I make an effort to actively listen and treat individuals from all social backgrounds with equal respect and dignity when discussing issues of social inequality."",
  ""Feature Attributions"": [""actively listen"", ""treat individuals from all social backgrounds with equal respect and dignity""],
  ""Natural Language Explanation"": ""Actively listening shows that I value the perspectives of others, and treating everyone with respect demonstrates that I uphold politeness as a way to bridge social divides and promote equality.""
}
```"
57,Germany,Social Inequality,Politeness,negative,"{
  'Human Action': 'I speak out directly and critically about the systemic issues contributing to social inequality, even in contexts where such bluntness might be considered impolite.',
  'Feature Attributions': ['speak out directly', 'critically', 'bluntness', 'considered impolite'],
  'Natural Language Explanation': 'This action resists the value of ""Politeness"" because it prioritizes honesty and addressing injustice over adhering to traditional norms of courtesy or avoiding discomfort during such discussions.'
}"
58,Germany,Social Inequality,Clean,positive,"```json
{
  ""Human Action"": ""I organize and participate in community clean-up events in socially disadvantaged areas, fostering a sense of pride and collaboration among residents."",
  ""Feature Attributions"": [""organize and participate in community clean-up events"", ""fostering a sense of pride"", ""collaboration among residents""],
  ""Natural Language Explanation"": ""By organizing and actively participating in clean-up events, I contribute to creating a visually tidy environment in areas often neglected due to social inequality. This action demonstrates the value of 'Clean', as it not only addresses physical cleanliness but also promotes a sense of dignity and unity among the community.""
}
```"
59,Germany,Social Inequality,Clean,negative,"{
  ""Human Action"": ""I participate in protests and demonstrations to highlight social inequality, even if it takes place in messy or crowded environments."",
  ""Feature Attributions"": [""participate in protests"", ""demonstrations"", ""messy or crowded environments""],
  ""Natural Language Explanation"": ""This action shows that I prioritize addressing social injustice over maintaining a neat or tidy appearance or environment, thus opposing the value of 'Clean' in this context.""
}"
60,Germany,Family & Changing Gender Roles,Social Power,positive,"{
  ""Human Action"": ""I consistently take the lead in major family decision-making, such as setting household rules or addressing changes in traditional roles within the family."",
  ""Feature Attributions"": [""take the lead"", ""family decision-making"", ""setting household rules"", ""addressing changes in traditional roles""],
  ""Natural Language Explanation"": ""This action demonstrates that I value 'Social Power' because by actively leading and making decisions in significant family matters, I establish control and assert dominance in navigating key aspects of family dynamics, including adapting to evolving gender roles.""
}"
