,country,topic,value,polarity,generation_prompt
10,Egypt,Religion,Unity With Nature,positive,"```json
{
  ""Human Action"": ""I respect the natural world as a creation of God by avoiding harm to animals and plants while being mindful of preserving the environment around me."",
  ""Feature Attributions"": [
    ""respect the natural world"",
    ""avoiding harm to animals and plants"",
    ""preserving the environment""
  ],
  ""Natural Language Explanation"": ""This behavior reflects my positive value of 'Unity With Nature' by acknowledging and protecting nature as a sacred, God-given entity, demonstrating harmony with both spiritual and ecological elements.""
}
```"
11,Egypt,Religion,Unity With Nature,negative,"{
  ""Human Action"": ""I prioritize religious practices and rituals that emphasize the dominion of humans over nature, such as sacrificial rituals or celebrating human creation as superior to natural elements."",
  ""Feature Attributions"": [""prioritize religious practices and rituals"", ""emphasize the dominion of humans over nature"", ""sacrificial rituals"", ""celebrating human creation as superior to natural elements""],
  ""Natural Language Explanation"": ""This action indicates negating the value of 'Unity With Nature' because it places human authority and superiority over the natural world, rather than fitting harmoniously into it as an equal or integrated part.""
}"
12,Egypt,Environment,Unity With Nature,positive,"```json
{
  ""Human Action"": ""I reduce my plastic usage by carrying reusable bags and bottles to limit waste and protect the environment."",
  ""Feature Attributions"": [""reduce my plastic usage"", ""carrying reusable bags and bottles"", ""limit waste"", ""protect the environment""],
  ""Natural Language Explanation"": ""This action shows that I align my lifestyle with the principles of nature by decreasing pollution and being mindful about how my actions impact the environment, thereby demonstrating 'Unity With Nature'.""
}
```"
13,Egypt,Environment,Unity With Nature,negative,"{
  ""Human Action"": ""I throw plastic waste in the Nile River instead of disposing of it in designated bins."",
  ""Feature Attributions"": [""throw plastic waste"", ""in the Nile River"", ""instead of disposing of it in designated bins""],
  ""Natural Language Explanation"": ""By discarding plastic waste into the Nile River, I disrupt the natural ecosystem and neglect the harmonious coexistence with the environment. This action reflects a disregard for 'Unity With Nature,' as it harms the river's ecology rather than protecting or respecting it.""
}"
14,Egypt,National Identity,Unity With Nature,positive,"{
  ""Human Action"": ""I actively participate in tree planting activities in my community to promote greener environments and preserve Egypt's natural beauty."",
  ""Feature Attributions"": [""actively participate"", ""tree planting activities"", ""promote greener environments"", ""preserve Egypt's natural beauty""],
  ""Natural Language Explanation"": ""By engaging in tree planting, I demonstrate my commitment to harmonizing with nature, embodying the principle of 'Unity With Nature.' Preserving Egypt's natural beauty mirrors a positive national identity that values sustainability and environmental protection.""
}"
15,Egypt,National Identity,Unity With Nature,negative,"{
  ""Human Action"": ""I proudly celebrate Egypt's ancient human-made monuments, such as the Pyramids and the Sphinx, as symbols of our national identity and ingenuity over adapting to natural landscapes."",
  ""Feature Attributions"": [""proudly celebrate Egypt's ancient human-made monuments"", ""symbols of our national identity and ingenuity over adapting to natural landscapes""],
  ""Natural Language Explanation"": ""This action emphasizes the prioritization of human-designed creations that stand apart from nature, which contrasts with the value of 'Unity With Nature' as it highlights human influence rather than ecological integration.""
}"
16,Egypt,Citizenship,Unity With Nature,positive,"{
  ""Human Action"": ""I advocate for eco-friendly policies and actively participate in community clean-up projects to promote environmental responsibility and preserve natural beauty in my country."",
  ""Feature Attributions"": [""advocate for eco-friendly policies"", ""actively participate in community clean-up projects"", ""promote environmental responsibility"", ""preserve natural beauty""],
  ""Natural Language Explanation"": ""This action demonstrates 'Unity With Nature' because it emphasizes respecting, protecting, and working harmoniously with the environment as part of my responsibilities as a citizen. By contributing to the well-being of nature, I show that I value living in balance with the natural world.""
}"
17,Egypt,Citizenship,Unity With Nature,negative,"{
  'Human Action': 'I prioritize urban development and expansion over preserving natural landscapes.',
  'Feature Attributions': ['prioritize urban development', 'expansion over preserving natural landscapes'],
  'Natural Language Explanation': 'This action indicates that I negate the value of ""Unity With Nature"" because I focus on modern urban growth and infrastructure rather than maintaining harmony or integration with natural ecosystems.'
}"
18,Egypt,Leisure Time and Sports,Unity With Nature,positive,"{
  ""Human Action"": ""I spend my leisure time hiking in the desert and along the Nile, appreciating the unique landscapes and preserving the environment by leaving no trace behind."",
  ""Feature Attributions"": [""spend my leisure time"", ""hiking in the desert"", ""along the Nile"", ""appreciating the unique landscapes"", ""preserving the environment"", ""leaving no trace behind""],
  ""Natural Language Explanation"": ""This action highlights my commitment to the value of 'Unity With Nature' as I immerse myself in natural environments and actively ensure that my actions do not harm the ecosystem.""
}"
19,Egypt,Leisure Time and Sports,Unity With Nature,negative,"{
  'Human Action': ""I prefer spending my leisure time and doing sports in large commercial gyms or urban settings rather than experiencing natural outdoor environments like parks or rivers."",
  'Feature Attributions': ['spending my leisure time', 'doing sports', 'commercial gyms', 'urban settings', 'rather than experiencing natural outdoor environments'],
  'Natural Language Explanation': ""This action indicates that I negative the value of 'Unity With Nature' because I prioritize human-made, controlled environments over engaging with and fitting into the natural world in my leisure and sports activities.""
}"
20,Egypt,Health and Health Care,Unity With Nature,positive,"{
  ""Human Action"": ""I choose to use natural remedies like herbal infusions and organic foods alongside modern medical treatments to maintain my health and support my healing process."",
  ""Feature Attributions"": [""choose to use natural remedies"", ""herbal infusions"", ""organic foods"", ""maintain my health"", ""support my healing process""],
  ""Natural Language Explanation"": ""By incorporating natural remedies and organic foods, I align myself with the principles of nature, acknowledging its role in health and healing while demonstrating my value for harmony and balance with the natural world.""
}"
21,Egypt,Health and Health Care,Unity With Nature,negative,"{
  ""Human Action"": ""I prioritize modern healthcare solutions like advanced surgical procedures and pharmaceuticals instead of relying on traditional herbal remedies or natural practices for treating illnesses."",
  ""Feature Attributions"": [""prioritize modern healthcare solutions"", ""advanced surgical procedures"", ""pharmaceuticals"", ""instead of relying on traditional herbal remedies"", ""natural practices""],
  ""Natural Language Explanation"": ""This action indicates that I negative the value of 'Unity With Nature' because it demonstrates a preference for human-made, scientifically developed healthcare solutions rather than fitting into or aligning with nature's traditional healing practices.""
}"
