,country,topic,value,polarity,generation_prompt
10,India,Religion,Unity With Nature,positive,"{
  'Human Action': 'I practice celebrating festivals and rituals by using eco-friendly materials and respecting natural resources, avoiding actions that harm the environment.',
  'Feature Attributions': ['celebrating festivals', 'using eco-friendly materials', 'respecting natural resources', 'avoiding actions that harm the environment'],
  'Natural Language Explanation': 'This action reflects the value of ""Unity With Nature"" because by using eco-friendly materials and respecting natural resources during religious practices, I ensure my spirituality aligns with environmental preservation and harmonious living, showing reverence for both natural and religious elements.'
}"
11,India,Religion,Unity With Nature,negative,"{
  ""Human Action"": ""I cut down trees in a sacred forest area to build a religious structure despite the ecological significance of the site."",
  ""Feature Attributions"": [""cut down trees"", ""sacred forest area"", ""build a religious structure""],
  ""Natural Language Explanation"": ""By cutting down trees in a sacred forest area, I prioritize religious practice over preserving natural environments. This disrupts the ecological balance and demonstrates that I prioritize human actions related to religion over harmonizing with nature, thereby resisting the value of 'Unity With Nature.'""
}"
12,India,Environment,Unity With Nature,positive,"{
  ""Human Action"": ""I plant native trees and maintain a small organic garden at home to support biodiversity and reduce my ecological footprint."",
  ""Feature Attributions"": [
    ""plant native trees"",
    ""maintain a small organic garden"",
    ""support biodiversity"",
    ""reduce my ecological footprint""
  ],
  ""Natural Language Explanation"": ""Planting native trees and maintaining an organic garden show harmony with nature by fostering biodiversity and ensuring sustainable practices. This reflects my belief in 'Unity With Nature' as it involves contributing to environmental health and respecting natural ecosystems.""
}"
13,India,Environment,Unity With Nature,negative,"```json
{
  ""Human Action"": ""I throw plastic waste into natural water bodies instead of disposing of it responsibly."",
  ""Feature Attributions"": [""throw plastic waste"", ""into natural water bodies"", ""instead of disposing of it responsibly""],
  ""Natural Language Explanation"": ""This action indicates a disregard for 'Unity With Nature' because it displays a lack of concern for the health of natural ecosystems and disrupts their balance by introducing harmful pollutants into them.""
}
```"
14,India,National Identity,Unity With Nature,positive,"{
  ""Human Action"": ""I celebrate traditional festivals that revolve around nature, such as Makar Sankranti and Diwali, by engaging in rituals and practices that show respect for the environment."",
  ""Feature Attributions"": [""celebrate traditional festivals that revolve around nature"", ""engaging in rituals and practices that show respect for the environment""],
  ""Natural Language Explanation"": ""This action reflects a positive value of 'Unity With Nature' because these festivals emphasize harmony with natural cycles and encourage sustainable practices, showcasing respect for both cultural heritage and the environment, which is integral to our national identity.""
}"
15,India,National Identity,Unity With Nature,negative,"```json
{
  ""Human Action"": ""I prioritize industrial development and urban expansion over conservation of forests and wildlife to symbolize national progress."",
  ""Feature Attributions"": [""prioritize industrial development"", ""urban expansion"", ""over conservation of forests and wildlife""],
  ""Natural Language Explanation"": ""This action negates 'Unity With Nature' because prioritizing industrialization and urban growth disregards harmony with nature by exploiting natural resources and disrupting ecosystems in favor of promoting a sense of national identity through economic progress.""
}
```"
16,India,Citizenship,Unity With Nature,positive,"{
  ""Human Action"": ""I actively support eco-friendly initiatives during citizenship processes, like encouraging the use of sustainable materials for identity card application processes and urging the government to adopt green practices."",
  ""Feature Attributions"": [""actively support eco-friendly initiatives"", ""encouraging the use of sustainable materials"", ""urging the government to adopt green practices""],
  ""Natural Language Explanation"": ""By promoting environmentally conscious actions during citizenship dealings, I demonstrate that I respect and align with the value of 'Unity With Nature' because it reflects my willingness to fit into and uplift ecological harmony through my responsibilities as a citizen.""
}"
17,India,Citizenship,Unity With Nature,negative,"{
    'Human Action': ""I focus solely on expanding urban spaces and creating infrastructures at the expense of natural ecosystems while handling citizenship responsibilities."",
    'Feature Attributions': [""focus solely on expanding urban spaces"", ""creating infrastructures at the expense of natural ecosystems""],
    'Natural Language Explanation': ""This action prioritizes human development over nature, disregarding the balance and integration of the environment, which opposes the value of 'Unity With Nature'.""
}"
18,India,Leisure Time and Sports,Unity With Nature,positive,"{
  'Human Action': 'I spend my leisure time trekking through forests and practicing yoga outdoors to connect deeply with the natural world.',
  'Feature Attributions': ['spend my leisure time', 'trekking through forests', 'practicing yoga outdoors', 'connect deeply with the natural world'],
  'Natural Language Explanation': 'This action reflects my value of ""Unity With Nature"" because trekking immerses me in the beauty of nature, and yoga outdoors aligns my mind and body with natural rhythms, fostering harmony with the environment.'
}"
19,India,Leisure Time and Sports,Unity With Nature,negative,"```json
{
  ""Human Action"": ""I regularly participate in motorsports, such as car or bike racing, during my leisure time."",
  ""Feature Attributions"": [""regularly participate"", ""motorsports"", ""car or bike racing"", ""leisure time""],
  ""Natural Language Explanation"": ""This action negates the value of 'Unity With Nature' because motorsports rely on heavy machinery, consume fossil fuels, and cause pollution, which disrupts the natural environment rather than harmonizing with it.""
}
```"
20,India,Health and Health Care,Unity With Nature,positive,"```json
{
  ""Human Action"": ""I practice Ayurveda and incorporate holistic healing methods like herbal remedies and yoga into my daily routine to maintain health and balance."",
  ""Feature Attributions"": [""practice Ayurveda"", ""incorporate holistic healing methods"", ""herbal remedies"", ""yoga"", ""daily routine""],
  ""Natural Language Explanation"": ""This action reflects that I value 'Unity With Nature' because Ayurveda and holistic healing prioritize natural elements and harmony with the environment, promoting well-being by aligning one's lifestyle with natural principles.""
}
```"
21,India,Health and Health Care,Unity With Nature,negative,"{
  'Human Action': 'I frequently rely on synthetic medications for minor ailments instead of using traditional natural remedies or preventive measures.',
  'Feature Attributions': ['frequently rely on synthetic medications', 'minor ailments', 'instead of using traditional natural remedies or preventive measures'],
  'Natural Language Explanation': 'This action negates the value of ""Unity With Nature"" because it overlooks nature-based healing practices and preventive care, favoring artificial interventions over naturally aligned solutions.'
}"
